日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-14,6.14,6.17,6.19,6.11,41005095,253001436.15
2025-02-17,6.23,6.16,6.24,6.14,43499561,267957295.76000002
2025-02-18,6.17,6.03,6.17,6.01,49135767,296288675.01
2025-02-19,6.03,6.05,6.09,6.0,43014445,260237392.25
2025-02-20,6.03,6.0,6.05,5.98,37689233,226135398.0
2025-02-21,6.01,6.12,6.15,5.96,84547985,517433668.2
2025-02-24,6.1,6.08,6.13,6.04,49210938,299202503.04
2025-02-25,6.05,5.99,6.05,5.96,49423273,296045405.27
2025-02-26,5.98,6.1,6.11,5.98,62037888,378431116.79999995
2025-02-27,6.07,6.09,6.13,6.0,67847202,413189460.18
2025-02-28,6.07,5.98,6.15,5.95,70328917,420566923.66
2025-03-03,6.0,5.94,6.01,5.91,56341178,334666597.32
2025-03-04,5.91,5.94,5.96,5.91,32565333,193438078.02
2025-03-05,5.94,5.94,5.96,5.89,42349841,251558055.54000002
2025-03-06,5.97,6.04,6.05,5.94,72639825,438744543.0
2025-03-07,6.02,5.97,6.03,5.96,46566757,278003539.28999996
2025-03-10,5.95,5.93,5.98,5.91,37203370,220615984.1
2025-03-11,5.9,5.95,5.95,5.88,33669113,200331222.35
2025-03-12,5.95,6.0,6.05,5.93,51844329,311065974.0
2025-03-13,5.99,5.97,6.04,5.93,33657147,200933167.59
2025-03-14,5.97,6.11,6.15,5.97,102160567,624201064.37
2025-03-17,6.12,6.07,6.13,6.05,51402391,312012513.37
2025-03-18,6.09,6.07,6.11,6.05,35594074,216056029.18
2025-03-19,6.06,6.08,6.12,6.06,39688728,241307466.24
2025-03-20,6.08,6.06,6.09,6.04,35469387,214944485.22
2025-03-21,6.04,5.96,6.07,5.95,47494944,283069866.24
2025-03-24,5.96,5.95,5.97,5.91,34141391,203141276.45000002
2025-03-25,5.96,5.96,5.98,5.92,29444462,175488993.52
2025-03-26,5.96,5.95,5.98,5.95,22829917,135838006.15
2025-03-27,5.95,5.97,5.99,5.91,29930553,178685401.41
2025-03-28,5.96,5.96,6.0,5.94,35974563,214408395.48
2025-03-31,5.96,5.88,6.0,5.86,51707154,304038065.52
2025-04-01,5.89,5.92,5.94,5.86,29019402,171794859.84
2025-04-02,5.93,5.93,5.96,5.91,21854734,129598572.61999999
2025-04-03,5.9,5.96,5.96,5.89,30595810,182351027.6
2025-04-07,5.7,5.45,5.8,5.36,128036570,697799306.5
2025-04-08,5.44,5.54,5.54,5.42,81476020,451377150.8
2025-04-09,5.5,5.64,5.67,5.42,77123561,434976884.03999996
2025-04-10,5.7,5.76,5.8,5.63,71916264,414237680.64
2025-04-11,5.79,5.76,5.79,5.72,39339463,226595306.88
2025-04-14,5.8,5.77,5.8,5.75,34938777,201596743.29
2025-04-15,5.76,5.78,5.79,5.73,30487133,176215628.74
2025-04-16,5.78,5.8,5.8,5.68,42233598,244954868.4
2025-04-17,5.78,5.82,5.83,5.75,36781401,214067753.82000002
2025-04-18,5.81,5.83,5.85,5.78,27146013,158261255.79
2025-04-21,5.83,5.83,5.85,5.81,26225130,152892507.9
2025-04-22,5.83,5.88,5.91,5.81,42601703,250498013.64
2025-04-23,5.89,5.84,5.91,5.83,29229418,170699801.12
2025-04-24,5.83,5.84,5.86,5.8,24677854,144118667.35999998
2025-04-25,5.85,5.86,5.86,5.82,32470005,190274229.3
2025-04-28,5.85,5.83,5.86,5.76,40252161,234670098.63
2025-04-29,5.83,5.8,5.86,5.79,28967267,168010148.6
2025-04-30,5.81,5.78,5.85,5.77,30078665,173854683.70000002
2025-05-06,5.81,5.83,5.84,5.78,45908957,267649219.31
2025-05-07,5.94,5.88,5.99,5.85,56403033,331649834.04
2025-05-08,5.86,5.91,5.91,5.84,36175911,213799634.01
2025-05-09,5.91,5.83,5.91,5.82,34763657,202672120.31
2025-05-12,5.86,5.96,6.0,5.84,63622636,379190910.56
2025-05-13,5.97,5.85,5.97,5.84,70837295,414398175.75
2025-05-14,5.86,5.99,6.07,5.82,104791650,627701983.5
2025-05-15,5.98,5.9,6.0,5.88,52810419,311581472.1
2025-05-16,5.89,5.83,5.91,5.8,52171270,304158504.1
2025-05-19,5.82,5.83,5.86,5.8,30302229,176661995.07
2025-05-20,5.84,5.84,5.86,5.81,26559304,155106335.35999998
2025-05-21,5.83,5.82,5.85,5.82,21488803,125064833.46000001
2025-05-22,5.82,5.79,5.82,5.77,29495022,170776177.38
2025-05-23,5.78,5.72,5.81,5.72,29380826,168058324.72
2025-05-26,5.74,5.71,5.74,5.69,22269222,127157257.62
2025-05-27,5.72,5.72,5.73,5.69,22476375,128564865.0
2025-05-28,5.72,5.7,5.73,5.68,19389437,110519790.9
2025-05-29,5.7,5.74,5.76,5.69,24723210,141911225.4
2025-05-30,5.73,5.75,5.76,5.71,27664325,159069868.75
2025-06-03,5.74,5.83,5.85,5.72,42976853,250555052.99
2025-06-04,5.83,5.91,5.93,5.81,55674725,329037624.75
2025-06-05,5.91,5.92,5.95,5.88,56004367,331545852.64
2025-06-06,5.93,5.89,5.94,5.88,29220180,172106860.2
2025-06-09,5.94,5.93,5.98,5.92,38653292,229214021.56
2025-06-10,5.93,5.92,5.98,5.9,59756009,353755573.28
2025-06-11,5.95,6.47,6.51,5.93,531375929,3438002260.6299996
2025-06-12,6.22,6.16,6.26,6.1,388964516,2396021418.56
2025-06-13,6.15,6.03,6.15,6.01,193398663,1166193937.89
2025-06-16,6.01,6.08,6.09,6.01,121075035,736136212.8
2025-06-17,6.06,6.09,6.09,6.03,95114569,579247725.21
2025-06-18,6.06,6.01,6.08,5.98,87844379,527944717.78999996
2025-06-19,6.0,5.9,6.02,5.88,92297200,544553480.0
2025-06-20,5.91,5.91,5.95,5.89,57170531,337877838.21
2025-06-23,5.88,5.99,6.0,5.88,72664643,435261211.57
2025-06-24,6.0,6.1,6.14,5.99,145202978,885738165.8
2025-06-25,6.1,6.36,6.38,6.09,268560143,1708042509.48
2025-06-26,6.36,6.24,6.37,6.22,154382593,963347380.32
2025-06-27,6.23,6.22,6.41,6.21,142063948,883637756.56
2025-06-30,6.23,6.19,6.25,6.14,89796242,555838737.98
2025-07-01,6.2,6.18,6.21,6.13,64408832,398046581.76
2025-07-02,6.19,6.19,6.2,6.15,53223060,329450741.40000004
2025-07-03,6.19,6.22,6.23,6.17,60106667,373863468.74
2025-07-04,6.19,6.21,6.29,6.16,84793501,526567641.21
2025-07-07,6.18,6.22,6.25,6.17,46948606,292020329.32
2025-07-08,6.22,6.26,6.28,6.21,63715045,398856181.7
2025-07-09,6.26,6.23,6.3,6.21,63960592,398474488.16
2025-07-10,6.22,6.31,6.35,6.21,106050773,669180377.63
2025-07-11,6.36,6.38,6.5,6.29,186137012,1187554136.56
2025-07-14,6.39,6.37,6.45,6.34,95333070,607271655.9
2025-07-15,6.38,6.36,6.48,6.32,90852048,577819025.28
2025-07-16,6.36,6.33,6.38,6.28,67077983,424603632.39
2025-07-17,6.32,6.33,6.35,6.29,51540528,326251542.24
2025-07-18,6.33,6.36,6.36,6.32,59171611,376331445.96000004
2025-07-21,6.37,6.44,6.48,6.35,86597855,557690186.2
2025-07-22,6.45,6.48,6.49,6.38,85368666,553188955.6800001
2025-07-23,6.5,6.48,6.61,6.46,140542124,910712963.5200001
2025-07-24,6.47,6.81,6.89,6.46,271831667,1851173652.27
2025-07-25,6.78,6.79,6.84,6.71,129573412,879803467.48
2025-07-28,6.75,6.78,6.91,6.68,120233942,815186126.76
2025-07-29,6.73,6.72,6.76,6.61,109398395,735157214.4
2025-07-30,6.7,6.66,6.75,6.59,86055758,573131348.28
