日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-14,14.66,14.55,14.83,14.46,11052920,160819986.0
2025-02-17,14.52,14.54,14.67,14.39,12623214,183541531.56
2025-02-18,14.58,14.16,14.65,14.04,13121576,185801516.16
2025-02-19,14.5,14.86,14.86,14.45,25387840,377263302.4
2025-02-20,14.71,14.89,14.97,14.63,18211724,271172570.36
2025-02-21,14.9,15.2,15.31,14.77,24089479,366160080.8
2025-02-24,15.18,15.21,15.51,15.07,18118907,275588575.47
2025-02-25,15.1,15.03,15.19,14.87,12767650,191897779.5
2025-02-26,15.04,15.1,15.3,14.95,14122122,213244042.2
2025-02-27,15.22,14.85,15.39,14.51,16131000,239545350.0
2025-02-28,14.68,14.32,14.8,14.28,13447376,192566424.32
2025-03-03,14.36,15.02,15.48,14.33,26559475,398923314.5
2025-03-04,14.92,15.64,15.83,14.86,37347001,584107095.64
2025-03-05,15.46,15.61,15.66,15.2,18300925,285677439.25
2025-03-06,15.7,15.7,15.85,15.49,20259691,318077148.7
2025-03-07,15.61,16.3,16.85,15.6,37961352,618770037.6
2025-03-10,16.55,16.2,16.6,15.96,25449696,412285075.2
2025-03-11,15.91,16.44,16.51,15.83,22307100,366728724.0
2025-03-12,16.5,16.35,17.02,16.34,32168507,525955089.45000005
2025-03-13,16.5,16.65,16.67,15.98,23415751,389872254.15
2025-03-14,18.32,17.12,18.32,16.92,70559331,1207975746.72
2025-03-17,16.62,16.39,16.77,16.22,40138461,657869375.7900001
2025-03-18,16.34,16.3,16.65,16.3,23630025,385169407.5
2025-03-19,16.26,16.17,16.32,15.94,19606435,317036053.95000005
2025-03-20,16.18,15.95,16.18,15.94,12839286,204786611.7
2025-03-21,15.85,15.65,16.08,15.52,15216275,238134703.75
2025-03-24,15.73,15.93,16.15,15.55,17568705,279869470.65
2025-03-25,16.1,16.72,17.2,15.88,41730542,697734662.24
2025-03-26,16.48,16.42,16.85,16.26,22299655,366160335.1
2025-03-27,16.19,16.15,16.35,15.83,15147776,244636582.39999998
2025-03-28,16.01,15.87,16.17,15.63,15235421,241786131.26999998
2025-03-31,15.71,15.76,15.87,15.34,11653108,183652982.07999998
2025-04-01,15.79,16.39,16.91,15.75,24723575,405219394.25
2025-04-02,16.31,16.2,16.54,16.11,13722300,222301260.0
2025-04-03,16.02,15.74,16.2,15.62,11938300,187908842.0
2025-04-07,14.79,14.17,14.79,14.17,13353900,189224763.0
2025-04-08,13.81,13.21,13.97,12.84,25724005,339814106.05
2025-04-09,12.89,13.72,13.85,12.02,21915779,300684487.88
2025-04-10,14.14,14.17,14.4,14.03,15963600,226204212.0
2025-04-11,14.05,14.31,14.43,14.04,10062655,143996593.05
2025-04-14,14.51,14.8,14.98,14.5,13558120,200660176.0
2025-04-15,14.77,14.51,14.84,14.33,10927800,158562378.0
2025-04-16,14.51,14.22,14.62,14.0,7173800,102011436.0
2025-04-17,14.23,14.29,14.6,14.2,6789895,97027599.55
2025-04-18,14.28,14.38,14.5,14.12,5715195,82184504.10000001
2025-04-21,14.38,14.76,14.8,14.29,8272771,122106099.96
2025-04-22,14.71,14.81,14.97,14.59,8852050,131098860.5
2025-04-23,14.82,15.0,15.16,14.67,10370600,155559000.0
2025-04-24,14.95,14.99,15.08,14.76,7119750,106725052.5
2025-04-25,14.99,15.05,15.22,14.81,10410477,156677678.85
2025-04-28,15.04,14.82,15.04,14.75,5420456,80331157.92
2025-04-29,14.8,14.72,14.92,14.65,5778550,85060256.0
2025-04-30,14.77,14.88,15.08,14.72,5998525,89258052.0
2025-05-06,15.0,15.43,15.49,15.0,14008126,216145384.18
2025-05-07,15.49,15.35,15.66,15.25,10211851,156751912.85
2025-05-08,15.33,15.53,15.53,15.25,7785251,120904948.03
2025-05-09,15.54,15.48,15.61,15.39,8376202,129663606.96000001
2025-05-12,15.58,16.49,16.65,15.42,27094373,446786210.77
2025-05-13,16.44,16.2,16.45,16.15,12572854,203680234.79999998
2025-05-14,16.19,16.13,16.34,16.01,10332700,166666451.0
2025-05-15,16.13,16.01,16.23,15.92,7990105,127921581.05000001
2025-05-16,15.97,16.29,16.77,15.93,17141128,279228975.12
2025-05-19,16.5,16.68,17.24,16.18,24809874,413828698.32
2025-05-20,16.58,17.0,17.4,16.43,22587126,383981142.0
2025-05-21,16.67,17.85,18.7,16.61,60777992,1084887157.2
2025-05-22,17.77,17.51,18.43,17.41,43660012,764486810.1200001
2025-05-23,17.56,18.23,19.26,17.56,59885833,1091718735.59
2025-05-26,18.54,18.95,19.32,17.99,71668552,1358119060.3999999
2025-05-27,18.56,17.65,18.6,17.43,49242553,869131060.4499999
2025-05-28,17.4,17.44,17.98,17.32,33758443,588747245.9200001
2025-05-29,17.26,17.67,18.11,17.02,37555801,663611003.6700001
2025-05-30,17.29,16.63,17.37,16.5,30105353,500652020.39
2025-06-03,16.63,16.91,16.99,16.48,16204667,274020918.97
2025-06-04,16.9,17.24,17.66,16.9,18753900,323317236.0
2025-06-05,17.18,17.23,17.6,17.14,13991857,241079696.11
2025-06-06,17.24,16.89,17.35,16.85,15377700,259729353.0
2025-06-09,17.0,16.82,17.18,16.62,19967734,335857285.88
2025-06-10,16.81,16.55,16.87,16.38,17979364,297558474.2
2025-06-11,16.56,16.65,16.82,16.48,13085500,217873574.99999997
2025-06-12,16.75,16.59,16.82,16.5,12449500,206537205.0
2025-06-13,16.59,16.33,16.71,16.28,12365123,201922458.58999997
2025-06-16,16.32,16.56,16.92,16.08,14191225,235006685.99999997
2025-06-17,16.57,16.46,16.82,16.39,10104125,166313897.5
2025-06-18,16.5,16.31,16.5,16.21,8139110,132748884.1
2025-06-19,16.29,15.93,16.37,15.87,10350928,164890283.04
2025-06-20,15.9,15.76,16.18,15.7,8304700,130882072.0
2025-06-23,15.68,16.05,16.2,15.68,10316402,165578252.1
2025-06-24,15.61,15.87,16.12,15.43,19601869,311081661.03
2025-06-25,15.88,15.92,16.1,15.78,13163896,209569224.32
2025-06-26,15.95,16.05,16.37,15.94,19360800,310740840.0
2025-06-27,16.16,16.25,16.34,16.08,15898500,258350625.0
2025-06-30,16.26,16.41,16.44,16.08,16576339,272017722.99
2025-07-01,16.36,16.75,16.75,16.36,20053992,335904366.0
2025-07-02,16.7,16.47,16.7,16.38,14976610,246664766.7
2025-07-03,16.46,16.38,16.55,16.19,11861926,194298347.88
2025-07-04,16.3,16.28,16.58,16.18,11544364,187942245.92000002
2025-07-07,16.41,16.43,16.54,16.2,9745800,160123494.0
2025-07-08,16.35,16.65,16.77,16.35,15495139,257994064.34999996
