日期,开盘,收盘,最高,最低,成交量,成交额
2025-01-24,5.56,5.78,5.86,5.52,22030000,127333400.0
2025-01-27,5.78,5.61,5.87,5.58,14875000,83448750.0
2025-02-05,5.63,5.69,5.81,5.59,14535706,82708167.14
2025-02-06,5.73,5.89,5.9,5.61,17452808,102797039.11999999
2025-02-07,5.94,6.08,6.22,5.88,31037067,188705367.36
2025-02-10,6.08,6.13,6.13,5.99,19084180,116986023.39999999
2025-02-11,6.13,5.97,6.14,5.92,16290692,97255431.24
2025-02-12,5.95,6.0,6.01,5.9,12587056,75522336.0
2025-02-13,5.99,5.94,6.04,5.94,11539453,68544350.82000001
2025-02-14,5.91,5.98,6.09,5.91,14216446,85014347.08000001
2025-02-17,5.96,6.02,6.09,5.96,16753975,100858929.5
2025-02-18,6.03,5.91,6.14,5.88,24422744,144338417.04
2025-02-19,5.89,6.0,6.04,5.86,17165537,102993222.0
2025-02-20,5.98,5.93,6.0,5.88,16030260,95059441.8
2025-02-21,5.92,5.99,6.0,5.86,17467675,104631373.25
2025-02-24,5.99,6.08,6.09,5.91,23819588,144823095.04
2025-02-25,6.04,6.09,6.14,5.99,19573453,119202328.77
2025-02-26,6.1,6.43,6.44,6.1,44127500,283739825.0
2025-02-27,6.44,6.29,6.47,6.18,29152797,183371093.13
2025-02-28,6.26,6.15,6.37,6.12,26509776,163035122.4
2025-03-03,6.16,6.15,6.33,6.11,23789824,146307417.6
2025-03-04,6.11,6.14,6.16,6.04,18504786,113619386.03999999
2025-03-05,6.14,5.98,6.14,5.93,19637942,117434893.16000001
2025-03-06,6.01,6.08,6.12,5.94,17706512,107655592.96000001
2025-03-07,6.06,5.95,6.11,5.93,20503513,121995902.35000001
2025-03-10,5.96,6.11,6.2,5.95,27751197,169559813.67000002
2025-03-11,6.06,6.12,6.12,5.95,19577942,119817005.04
2025-03-12,6.11,6.02,6.16,6.02,15904830,95747076.6
2025-03-13,6.03,5.96,6.05,5.9,16298800,97140848.0
2025-03-14,5.95,6.06,6.06,5.9,20073150,121643288.99999999
2025-03-17,6.09,6.09,6.22,6.07,19936737,121414728.33
2025-03-18,6.1,6.13,6.15,6.06,15361640,94166853.2
2025-03-19,6.12,6.14,6.27,6.03,28957819,177801008.66
2025-03-20,6.12,6.16,6.23,6.08,21347799,131502441.84
2025-03-21,6.13,6.32,6.46,6.13,42869663,270936270.16
2025-03-24,6.31,5.99,6.31,5.88,42724143,255917616.57000002
2025-03-25,5.94,5.99,6.11,5.9,20919484,125307709.16000001
2025-03-26,5.95,6.15,6.27,5.92,38410536,236224796.4
2025-03-27,6.11,6.0,6.14,5.98,24417599,146505594.0
2025-03-28,5.98,5.89,6.11,5.89,20958981,123448398.08999999
2025-03-31,5.85,5.7,5.85,5.66,20865879,118935510.3
2025-04-01,5.73,5.79,5.86,5.71,15098362,87419515.98
2025-04-02,5.77,5.8,5.89,5.73,10868048,63034678.4
2025-04-03,5.76,5.78,5.87,5.72,10444901,60371527.78
2025-04-07,5.4,4.73,5.49,4.62,36755294,173852540.62
