日期,开盘,收盘,最高,最低,成交量,成交额
2025-01-24,17.43,17.1,17.43,16.84,12456939,213013656.9
2025-01-27,17.14,16.71,17.29,16.71,9031819,150921695.49
2025-02-05,16.79,17.03,17.09,16.58,8800911,149879514.33
2025-02-06,17.03,17.18,17.18,16.86,9149622,157190505.96
2025-02-07,17.18,17.23,17.45,16.91,13688866,235859161.18
2025-02-10,17.25,17.81,17.89,17.24,19942845,355182069.45
2025-02-11,17.79,17.65,17.79,17.4,9691020,171046503.0
2025-02-12,17.65,17.85,17.99,17.56,11254733,200896984.05
2025-02-13,17.85,17.29,17.88,17.29,11407425,197234378.25
2025-02-14,17.3,17.04,17.3,17.0,9217020,157058020.79999998
2025-02-17,17.04,17.15,17.24,17.01,8650280,148352302.0
2025-02-18,17.15,16.83,17.15,16.75,8581583,144428041.89
2025-02-19,16.82,17.26,17.41,16.76,10238636,176718857.36
2025-02-20,17.27,17.3,17.39,17.06,9324361,161311445.3
2025-02-21,17.3,17.32,17.36,17.1,8424900,145919268.0
2025-02-24,17.25,17.35,17.49,17.1,8609121,149368249.35000002
2025-02-25,17.22,18.31,18.68,17.12,30607140,560416733.4
2025-02-26,18.15,18.42,18.7,18.05,19644097,361844266.74
2025-02-27,18.45,18.01,18.51,17.81,12866727,231729753.27
2025-02-28,17.98,17.84,18.28,17.7,12527373,223488334.32
2025-03-03,18.29,18.19,18.88,18.1,23007973,418515028.87
2025-03-04,17.9,18.27,18.39,17.82,12360944,225834446.88
2025-03-05,18.15,18.47,18.79,18.15,15847052,292695050.44
2025-03-06,18.5,18.6,18.86,18.36,18259992,339635851.20000005
2025-03-07,18.61,18.4,18.78,18.26,13264094,244059329.6
2025-03-10,18.41,18.61,18.66,18.31,12093469,225059458.09
2025-03-11,18.4,18.48,18.72,18.25,9426540,174202459.20000002
2025-03-12,18.65,18.58,18.78,18.46,12110601,225014966.57999998
2025-03-13,18.7,18.39,18.71,18.21,12165010,223714533.9
2025-03-14,18.3,18.49,18.62,18.12,9413793,174061032.57
2025-03-17,18.55,18.93,19.48,18.46,16554663,313379770.59
2025-03-18,18.9,18.83,19.03,18.67,9064061,170676268.63
2025-03-19,18.71,18.76,19.05,18.65,8934918,167619061.68
2025-03-20,18.67,18.96,19.23,18.52,12427731,235629779.76000002
2025-03-21,18.94,18.64,19.2,18.61,13680300,255000792.0
2025-03-24,18.55,17.94,18.73,17.54,15209024,272849890.56
2025-03-25,17.9,18.79,19.59,17.89,32114781,603436734.99
2025-03-26,18.48,18.5,18.96,18.34,17861444,330436714.0
2025-03-27,18.37,17.82,18.42,17.73,14973902,266834933.64000002
2025-03-28,17.88,17.42,18.21,17.26,15435520,268886758.40000004
2025-03-31,17.25,17.15,17.29,16.9,8967948,153800308.2
2025-04-01,17.15,18.04,18.3,17.15,20709774,373604322.96
2025-04-02,17.89,17.62,17.95,17.54,10022922,176603885.64000002
2025-04-03,17.46,17.58,18.44,17.42,11943902,209973797.15999997
2025-04-07,16.75,15.82,16.86,15.82,14776100,233757902.0
2025-04-08,15.66,15.37,15.99,15.02,15017259,230815270.82999998
2025-04-09,15.37,15.9,16.15,14.5,13851693,220241918.70000002
2025-04-10,16.08,16.05,16.41,16.02,11520200,184899210.0
2025-04-11,16.02,16.19,16.34,15.89,7978955,129179281.45
2025-04-14,16.26,16.6,16.8,16.26,10673308,177176912.8
2025-04-15,16.66,16.45,16.69,16.25,6913100,113720495.0
2025-04-16,16.7,16.29,16.7,16.14,7655694,124711255.25999999
2025-04-17,16.35,16.69,16.94,16.22,9949097,166050428.93
2025-04-18,16.6,16.48,16.65,16.29,7234600,119226208.0
2025-04-21,16.47,16.67,16.68,16.35,6673116,111240843.72000001
2025-04-22,16.65,16.64,16.87,16.56,6807016,113268746.24000001
2025-04-23,16.71,16.88,17.2,16.64,8600378,145174380.64
2025-04-24,16.88,17.78,17.87,16.8,24660618,438465788.04
2025-04-25,17.6,17.68,17.9,17.43,10412475,184092558.0
2025-04-28,18.5,17.38,18.8,17.31,29365278,510368531.64
2025-04-29,17.25,16.95,17.33,16.9,14033578,237869147.1
2025-04-30,16.8,16.82,16.99,16.79,8547463,143768327.66
2025-05-06,16.98,17.59,17.63,16.94,13393994,235600354.46
2025-05-07,17.61,17.49,17.73,17.34,10621125,185763476.24999997
2025-05-08,17.41,17.73,17.98,17.35,13559651,240412612.23000002
2025-05-09,17.69,17.38,17.69,17.31,7189510,124953683.8
2025-05-12,17.47,17.66,17.8,17.41,8777600,155012416.0
2025-05-13,17.76,17.59,17.85,17.51,6343700,111585683.0
2025-05-14,17.51,17.62,17.75,17.46,5912800,104183536.0
2025-05-15,17.62,17.38,17.63,17.33,6364000,110606320.0
2025-05-16,17.33,17.89,18.08,17.33,15833348,283258595.72
2025-05-19,17.9,18.19,18.3,17.71,13190348,239932430.12
2025-05-20,18.2,18.07,18.45,18.0,8984710,162353709.7
2025-05-21,18.14,17.9,18.14,17.82,5970027,106863483.3
2025-05-22,17.79,17.62,17.95,17.58,5958285,104984981.7
2025-05-23,17.78,18.09,18.72,17.64,24861127,449737787.43
2025-05-26,18.5,19.9,19.9,18.38,35745570,711336843.0
2025-05-27,20.07,20.43,21.84,19.68,72130906,1473634409.58
2025-05-28,20.41,21.05,21.92,19.7,61341359,1291235606.95
2025-05-29,20.53,20.64,21.46,20.35,51324643,1059340631.52
2025-05-30,20.53,19.57,20.77,19.34,40245139,787597370.23
2025-06-03,19.24,19.47,19.66,18.94,24310402,473323526.94
2025-06-04,19.87,19.26,19.94,19.18,25714056,495252718.56000006
2025-06-05,19.2,19.18,19.37,19.04,17198992,329876666.56
2025-06-06,19.18,19.1,19.31,18.94,13793173,263449604.3
2025-06-09,19.47,19.51,19.74,19.3,22657637,442050497.87000006
2025-06-10,19.4,19.16,19.84,18.99,20441822,391665309.52
2025-06-11,19.1,19.26,19.5,18.9,13859924,266942136.24
2025-06-12,19.26,19.78,19.92,19.12,30943325,612058968.5
2025-06-13,19.71,20.09,20.55,19.55,36614509,735585485.81
2025-06-16,20.28,19.8,20.28,19.66,22823610,451907478.0
2025-06-17,19.91,21.78,21.78,19.86,25068286,545987269.08
2025-06-18,22.78,23.36,23.96,22.5,100045629,2337065893.44
2025-06-19,22.5,21.6,22.65,21.02,79756492,1722740227.2
2025-06-20,21.01,20.9,21.15,20.6,37755182,789083303.8
2025-06-23,20.9,22.1,22.8,20.35,58568106,1294355142.6000001
2025-06-24,21.3,21.25,21.55,21.1,44337215,942165818.75
2025-06-25,21.26,21.65,21.87,20.92,39593134,857191351.0999999
2025-06-26,21.4,21.24,21.95,21.05,30602523,649997588.52
2025-06-27,21.05,21.12,21.33,20.88,18397462,388554397.44
2025-06-30,21.13,21.99,22.18,21.1,34269935,753595870.65
2025-07-01,22.05,22.36,22.95,21.87,40710363,910283716.68
2025-07-02,22.1,21.92,23.22,21.9,35220232,772027485.44
2025-07-03,21.92,21.62,22.13,21.43,25597837,553425235.94
2025-07-04,21.5,21.41,21.85,21.3,24488000,524288080.0
2025-07-07,21.38,21.72,21.76,20.95,19833386,430781143.91999996
2025-07-08,20.25,20.33,20.59,19.91,44220326,898999227.5799999
2025-07-09,20.15,20.06,20.56,20.0,24435024,490166581.44
2025-07-10,19.93,19.94,20.04,19.74,20014420,399087534.8
2025-07-11,19.97,20.06,20.12,19.92,14178039,284411462.34
2025-07-14,22.07,22.07,22.07,22.05,22673479,500403681.53000003
2025-07-15,22.46,21.54,22.5,21.1,62304843,1342046318.22
2025-07-16,21.41,21.18,21.49,20.94,25900236,548566998.48
2025-07-17,21.33,21.28,21.39,21.04,20075809,427213215.52000004
2025-07-18,21.23,21.12,21.35,20.95,17109838,361359778.56
2025-07-21,21.06,21.52,21.55,21.0,26177419,563338056.88
2025-07-22,21.52,22.45,22.63,21.4,48371000,1085928950.0
2025-07-23,23.67,22.09,23.69,22.04,55727847,1231028140.23
2025-07-24,22.04,22.13,22.3,21.88,27295842,604056983.4599999
2025-07-25,22.19,21.68,22.2,21.61,20643904,447559838.71999997
