日期,开盘,收盘,最高,最低,成交量,成交额
2025-01-24,14.58,14.68,14.77,14.5,1295800,19022344.0
2025-01-27,14.78,14.8,15.17,14.71,1956931,28962578.8
2025-02-05,14.88,15.04,15.06,14.82,1383400,20806336.0
2025-02-06,14.92,15.33,15.42,14.91,1840700,28217931.0
2025-02-07,15.45,15.49,15.61,15.28,2598331,40248147.19
2025-02-10,15.51,15.56,15.56,15.34,2097400,32635544.0
2025-02-11,15.57,15.4,15.57,15.32,1432100,22054340.0
2025-02-12,15.4,15.42,15.46,15.31,1450178,22361744.76
2025-02-13,15.45,15.2,15.45,15.19,1272712,19345222.4
2025-02-14,15.25,15.28,15.33,15.18,976907,14927138.959999999
2025-02-17,15.25,15.47,15.51,15.25,1707812,26419851.64
2025-02-18,15.52,15.22,15.8,15.2,2531300,38526386.0
2025-02-19,15.22,15.55,15.64,15.13,2678104,41644517.2
2025-02-20,15.55,15.55,15.6,15.42,1763400,27420870.0
2025-02-21,15.55,15.72,15.79,15.43,2282100,35874612.0
2025-02-24,15.73,15.95,16.06,15.65,2329800,37160310.0
2025-02-25,15.75,15.77,15.91,15.72,1588604,25052285.08
2025-02-26,15.8,16.14,16.17,15.8,2561800,41347452.0
2025-02-27,16.06,15.95,16.13,15.68,2129012,33957741.4
2025-02-28,15.89,15.55,15.95,15.49,2073500,32242925.0
2025-03-03,15.56,15.7,15.92,15.56,1584800,24881360.0
2025-03-04,15.7,15.99,16.06,15.6,1774300,28371057.0
2025-03-05,15.91,15.97,16.0,15.8,1349937,21558493.89
2025-03-06,15.99,16.09,16.11,15.94,2011067,32358068.03
2025-03-07,16.01,16.03,16.13,15.92,1349000,21624470.0
2025-03-10,16.03,16.16,16.19,15.95,1752800,28325248.0
2025-03-11,16.09,16.07,16.14,15.87,1527648,24549303.36
2025-03-12,16.07,16.02,16.15,15.99,1357900,21753558.0
2025-03-13,16.1,15.89,16.1,15.66,2028900,32239221.0
2025-03-14,15.84,16.2,16.27,15.77,2383800,38617560.0
2025-03-17,16.27,16.24,16.29,16.1,2106800,34214432.0
