日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-14,6.87,6.82,6.87,6.77,6111509,41680491.38
2025-02-17,6.8,6.9,6.93,6.78,7283731,50257743.900000006
2025-02-18,6.93,6.88,7.06,6.82,10358737,71268110.56
2025-02-19,6.93,6.89,6.93,6.72,7519256,51807673.839999996
2025-02-20,6.89,6.86,6.91,6.78,6552477,44949992.22
2025-02-21,6.9,6.87,6.95,6.8,6694900,45993963.0
2025-02-24,6.96,6.93,6.97,6.83,7852800,54419904.0
2025-02-25,6.9,6.91,6.97,6.85,6189400,42768754.0
2025-02-26,6.92,6.85,7.55,6.82,32575413,223141579.04999998
2025-02-27,6.82,6.81,6.89,6.69,14276256,97221303.36
2025-02-28,6.76,6.69,6.81,6.68,7420285,49641706.650000006
2025-03-03,6.69,6.75,6.81,6.68,6956466,46956145.5
2025-03-04,6.72,6.79,6.79,6.67,5787909,39299902.11
2025-03-05,6.79,6.84,6.85,6.69,5599795,38302597.8
2025-03-06,6.83,6.89,6.93,6.73,13272629,91448413.81
2025-03-07,6.88,6.86,6.91,6.79,6283759,43106586.74
2025-03-10,6.84,6.86,6.89,6.81,4972409,34110725.74
2025-03-11,6.82,6.88,6.88,6.8,5020100,34538288.0
2025-03-12,6.88,6.68,6.9,6.56,17272398,115379618.64
2025-03-13,6.68,6.62,6.73,6.52,8853759,58611884.58
2025-03-14,6.6,6.68,6.72,6.55,6113800,40840184.0
2025-03-17,6.7,6.89,6.91,6.7,9508899,65516314.11
2025-03-18,6.88,6.96,7.05,6.88,7860700,54710472.0
2025-03-19,6.94,6.95,6.97,6.88,5089364,35371079.800000004
2025-03-20,6.98,6.94,7.02,6.9,7264740,50417295.6
2025-03-21,6.94,6.91,7.01,6.87,8045700,55595787.0
2025-03-24,6.91,6.86,7.0,6.68,11365343,77966252.98
2025-03-25,6.8,6.81,6.95,6.72,6468100,44047761.0
2025-03-26,6.77,6.94,6.94,6.77,8798825,61063845.5
2025-03-27,6.93,6.78,6.93,6.78,6376022,43229429.160000004
2025-03-28,6.89,7.01,7.2,6.85,20415034,143109388.34
2025-03-31,6.96,7.4,7.41,6.95,33387729,247069194.60000002
2025-04-01,7.16,7.37,7.48,7.06,30916034,227851170.58
2025-04-02,7.26,7.1,7.27,7.06,18754526,133157134.6
2025-04-03,6.98,6.84,7.08,6.76,18190190,124420899.6
2025-04-07,6.31,6.16,6.48,6.16,15036651,92625770.16
2025-04-08,6.05,6.08,6.21,5.86,14831461,90175282.88
2025-04-09,6.04,6.39,6.45,5.63,17831300,113942007.0
2025-04-10,6.37,6.43,6.58,6.36,11856198,76235353.14
2025-04-11,6.42,6.61,6.68,6.33,10695500,70697255.0
2025-04-14,6.69,6.85,6.9,6.67,11702781,80164049.85
2025-04-15,6.8,6.84,6.85,6.7,6623902,45307489.68
2025-04-16,6.79,6.7,6.85,6.59,6394502,42843163.4
2025-04-17,6.65,6.86,7.05,6.65,9956427,68301089.22
2025-04-18,6.84,6.76,6.89,6.73,6388800,43188288.0
2025-04-21,6.76,6.78,6.82,6.72,5979600,40541688.0
2025-04-22,6.76,6.89,6.92,6.74,6616718,45589187.019999996
2025-04-23,6.92,7.02,7.04,6.89,8202200,57579444.0
2025-04-24,7.0,7.0,7.05,6.95,6439308,45075156.0
2025-04-25,6.96,7.04,7.12,6.96,6289708,44279544.32
2025-04-28,7.01,6.79,7.04,6.75,11192500,75997075.0
2025-04-29,6.75,6.73,6.88,6.71,8290600,55795738.0
2025-04-30,6.51,6.49,6.7,6.46,8439101,54769765.49
2025-05-06,6.56,6.79,6.82,6.51,10731678,72868093.62
2025-05-07,6.84,6.82,6.96,6.74,7842244,53484104.080000006
2025-05-08,6.82,6.89,6.91,6.77,6129200,42230188.0
2025-05-09,6.85,6.91,6.94,6.81,6522400,45069784.0
2025-05-12,6.88,6.82,6.91,6.76,6210550,42355951.0
2025-05-13,6.87,6.84,6.9,6.79,5045600,34511904.0
2025-05-14,6.8,6.87,6.9,6.78,6309500,43346265.0
2025-05-15,6.86,6.8,6.91,6.78,5850200,39781360.0
2025-05-16,6.79,6.93,7.0,6.78,7578200,52516926.0
2025-05-19,6.91,7.03,7.05,6.88,6979968,49069175.04
2025-05-20,7.02,7.0,7.04,6.91,5407200,37850400.0
2025-05-21,6.97,6.94,7.07,6.87,7719305,53571976.7
2025-05-22,6.92,6.81,6.95,6.74,8234825,56079158.25
2025-05-23,6.78,6.75,6.89,6.74,5485808,37029204.0
2025-05-26,6.78,7.02,7.13,6.74,15599921,109511445.41999999
2025-05-27,7.0,7.18,7.21,7.0,15078041,108260334.38
2025-05-28,7.2,7.15,7.3,7.09,12659678,90516697.7
2025-05-29,7.12,7.27,7.43,7.12,24366518,177144585.85999998
2025-05-30,7.41,7.02,7.53,6.99,20363756,142953567.12
2025-06-03,6.91,6.95,7.11,6.9,13885570,96504711.5
2025-06-04,6.94,6.91,6.98,6.8,12477678,86220754.98
2025-06-05,6.9,7.3,7.6,6.86,49467951,361116042.3
2025-06-06,7.23,7.17,7.43,7.14,34493113,247315620.21
2025-06-09,7.22,7.26,7.33,7.19,18493747,134264603.22
2025-06-10,7.29,7.31,7.48,7.16,26209259,191589683.29
2025-06-11,7.35,7.32,7.42,7.28,19074381,139624468.92000002
2025-06-12,7.3,7.61,8.0,7.16,38729611,294732339.71000004
2025-06-13,7.57,7.35,7.72,7.32,28688653,210861599.54999998
2025-06-16,7.3,7.28,7.4,7.24,18457032,134367192.96
2025-06-17,7.3,7.33,7.38,7.13,21430952,157088878.16
2025-06-18,7.34,7.17,7.39,7.13,13327273,95556547.41
2025-06-19,7.12,7.0,7.32,6.9,14583527,102084689.0
2025-06-20,6.93,6.85,7.0,6.84,9362516,64133234.599999994
2025-06-23,6.79,6.98,7.0,6.78,7292230,50899765.400000006
2025-06-24,7.01,7.13,7.14,6.99,7409759,52831581.67
2025-06-25,7.12,7.15,7.21,7.09,8047316,57538309.400000006
2025-06-26,7.15,7.07,7.2,7.06,9366620,66222003.400000006
2025-06-27,7.11,7.12,7.19,7.09,6604700,47025464.0
2025-06-30,7.15,7.83,7.83,7.15,41082193,321673571.19
2025-07-01,8.5,8.61,8.61,8.39,32419474,279131671.14
2025-07-02,9.47,9.47,9.47,8.99,62396095,590891019.6500001
2025-07-03,10.42,10.42,10.42,9.6,55366180,576915595.6
2025-07-04,11.01,9.38,11.46,9.38,143657951,1347511580.38
2025-07-07,9.04,8.45,9.18,8.44,107527624,908608422.8
2025-07-08,8.38,8.48,8.55,8.28,71920945,609889613.6
2025-07-09,8.4,8.23,8.44,8.21,53719487,442111378.01000005
2025-07-10,8.21,8.16,8.27,8.13,32787676,267547436.16
2025-07-11,8.2,8.16,8.22,8.12,28205843,230159678.88
2025-07-14,8.17,8.21,8.26,8.15,23153760,190092369.60000002
2025-07-15,8.21,8.25,8.3,8.07,31538343,260191329.75
2025-07-16,8.22,8.14,8.22,8.1,22998431,187207228.34
2025-07-17,8.12,8.06,8.15,7.98,27621613,222630200.78
2025-07-18,8.08,8.04,8.08,7.98,16473984,132450831.35999998
2025-07-21,8.01,8.1,8.1,8.0,14931814,120947693.39999999
2025-07-22,8.12,8.08,8.12,8.0,13846837,111882442.96000001
2025-07-23,8.08,8.0,8.09,8.0,13574200,108593600.0
2025-07-24,8.0,8.05,8.05,7.99,11964227,96312027.35000001
2025-07-25,8.05,8.03,8.05,8.0,8854454,71101265.61999999
2025-07-28,8.02,8.04,8.04,7.99,8748100,70334723.99999999
2025-07-29,8.02,8.01,8.05,7.89,16473537,131953031.36999999
2025-07-30,7.99,7.96,8.01,7.93,9285289,73910900.44
2025-07-31,7.95,7.88,7.98,7.86,9821906,77396619.28
2025-08-01,7.87,8.01,8.03,7.85,15093300,120897333.0
2025-08-04,7.96,8.01,8.01,7.91,8276954,66298401.54
2025-08-05,8.0,7.98,8.01,7.9,15576189,124297988.22000001
2025-08-06,7.97,7.99,7.99,7.93,9453720,75535222.8
2025-08-07,8.0,8.02,8.02,7.95,10345460,82970589.2
2025-08-08,8.0,8.04,8.05,7.98,11280075,90691802.99999999
2025-08-11,8.04,8.07,8.08,8.02,10631000,85792170.0
2025-08-12,8.08,8.06,8.1,8.02,9264397,74671039.82000001
2025-08-13,8.07,8.09,8.1,8.04,13406300,108456967.0
2025-08-14,8.1,7.92,8.11,7.92,15036171,119086474.32
2025-08-15,7.9,8.02,8.03,7.9,9311900,74681438.0
