日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-25,58.02,60.25,61.71,58.02,2841130,171178082.5
2025-02-26,59.72,63.83,66.66,59.0,4508036,287747937.88
2025-02-27,62.8,63.19,65.1,61.18,2906712,183675131.28
2025-02-28,63.0,59.6,64.46,59.07,2854437,170124445.20000002
2025-03-03,59.6,59.0,61.85,58.45,2545580,150189220.0
2025-03-04,58.78,60.4,61.0,58.2,2147849,129730079.6
2025-03-05,60.36,62.21,63.67,60.2,2345568,145917785.28
2025-03-06,62.3,63.43,64.63,61.06,2140699,135784537.57
2025-03-07,63.1,66.39,68.48,63.02,3339386,221701836.54
2025-03-10,66.39,63.29,66.5,61.0,4465843,282643203.46999997
2025-03-11,61.93,66.06,66.3,61.43,2251918,148761703.08
2025-03-12,68.1,71.3,72.0,67.31,4615090,329055917.0
2025-03-13,71.7,71.66,78.68,71.1,4055507,290617631.62
2025-03-14,73.0,72.99,73.8,66.9,4189669,305803940.31
2025-03-17,72.6,73.49,75.98,68.92,2866818,210682454.82
2025-03-18,74.0,71.67,74.97,71.0,1686717,120887007.39
2025-03-19,71.9,68.53,72.53,68.41,2096857,143697610.21
2025-03-20,68.53,67.61,69.13,67.41,1301442,87990493.62
2025-03-21,67.02,70.64,71.87,66.75,3099965,218981527.6
2025-03-24,69.9,71.29,72.8,68.65,2022949,144216034.21
2025-03-25,71.11,68.92,75.3,68.32,2378579,163931664.68
2025-03-26,68.66,73.53,76.48,67.6,3662916,269334213.48
2025-03-27,73.88,76.6,76.86,71.5,3815342,292255197.2
2025-03-28,76.21,75.69,77.44,75.0,1660773,125703908.36999999
2025-03-31,75.4,75.23,76.45,73.0,1683874,126677841.02000001
2025-04-01,75.95,82.46,87.5,75.0,3568504,294258839.84
2025-04-02,81.64,82.1,83.8,81.0,1710379,140422115.89999998
2025-04-03,80.8,79.61,82.88,78.66,1554243,123733285.23
2025-04-07,73.0,65.4,77.0,63.69,3543847,231767593.8
2025-04-08,67.6,64.97,69.66,62.04,2885175,187449819.75
2025-04-09,64.37,71.96,74.35,61.07,3217348,231520362.07999998
2025-04-10,72.19,75.01,77.56,72.19,2272964,170495029.64000002
2025-04-11,74.2,74.52,77.9,73.6,1833195,136609691.4
2025-04-14,75.0,76.83,78.38,74.56,1656885,127298474.55
2025-04-15,76.8,77.27,77.69,73.35,2076324,160437555.48
2025-04-16,77.1,75.0,78.87,73.85,1591351,119351325.0
2025-04-17,74.6,72.18,76.27,71.5,1647534,118919004.12
2025-04-18,72.0,69.66,72.93,69.11,1866617,130028540.22
2025-04-21,70.0,70.71,72.17,69.26,1395428,98670713.88
2025-04-22,70.73,67.64,70.73,67.0,1660062,112286593.68
2025-04-23,68.47,67.45,69.7,67.25,1212182,81761675.9
2025-04-24,67.15,69.0,69.38,66.59,1260458,86971602.0
2025-04-25,69.5,74.5,76.21,69.29,2793572,208121114.0
2025-04-28,69.99,59.6,70.8,59.6,5440012,324224715.2
2025-04-29,58.65,56.7,59.0,51.35,6571327,372594240.90000004
2025-04-30,56.0,56.5,60.76,55.38,5393731,304745801.5
2025-05-06,58.19,58.78,59.65,57.61,3135010,184275887.8
2025-05-07,59.92,61.2,63.5,59.92,3822341,233927269.20000002
2025-05-08,60.7,57.7,61.01,57.0,5447569,314324731.3
2025-05-09,57.68,56.76,58.69,56.5,2691127,152748368.51999998
2025-05-12,56.28,58.21,60.87,55.71,3778234,219931001.14000002
2025-05-13,58.79,55.61,58.8,54.47,4260684,236936637.24
2025-05-14,55.78,53.89,56.15,53.78,2953120,159143636.8
2025-05-15,54.0,56.12,56.47,53.15,3410082,191373801.84
2025-05-16,56.04,55.04,56.99,55.04,1800688,99109867.52
2025-05-19,54.55,56.1,57.81,54.51,2219471,124512323.10000001
2025-05-20,56.0,53.53,56.0,52.2,2950246,157926668.38
2025-05-21,53.5,53.2,54.09,53.0,1552670,82602044.0
2025-05-22,53.2,53.58,54.77,52.78,1313641,70384884.78
2025-05-23,53.73,52.92,53.88,52.71,1183902,62652093.84
2025-05-26,54.0,54.49,55.49,53.37,1138955,62061657.95
2025-05-27,54.9,55.55,56.08,53.42,2006531,111462797.05
2025-05-28,55.0,53.45,57.75,53.35,2102994,112405029.30000001
2025-05-29,53.37,56.95,57.93,53.37,2990397,170303109.15
2025-05-30,57.0,54.9,57.0,54.67,1783539,97916291.1
2025-06-03,58.0,56.69,58.99,55.07,4132049,234245857.81
2025-06-04,54.5,54.23,56.35,53.9,2584991,140184061.92999998
2025-06-05,54.13,55.82,56.88,54.1,2802491,156435047.62
2025-06-06,55.82,54.88,56.11,54.58,1439918,79022699.84
2025-06-09,55.0,55.3,56.49,55.0,1338419,74014570.7
2025-06-10,55.78,54.28,55.78,53.22,1637532,88885236.96000001
2025-06-11,54.5,53.69,54.66,53.4,993007,53314545.83
2025-06-12,54.22,53.84,54.84,53.02,1117457,60163884.88
2025-06-13,53.95,55.81,57.2,53.06,3386104,188978464.24
2025-06-16,56.47,56.6,57.16,55.0,2454106,138902399.6
2025-06-17,56.5,58.09,58.3,55.4,2479683,144044785.47
2025-06-18,58.38,57.59,58.59,57.3,2234685,128695509.15
2025-06-19,57.48,59.51,61.85,57.19,4016454,239019177.54
2025-06-20,59.4,56.67,59.89,55.82,3182436,180348648.12
2025-06-23,57.85,58.73,59.8,56.16,2323434,136455278.82
2025-06-24,39.01,41.01,41.3,38.95,4273291,175247663.91
2025-06-25,41.0,43.2,44.79,40.4,6249858,269993865.6
2025-06-26,43.98,42.74,44.0,42.3,5025731,214799742.94
2025-06-27,42.35,43.2,44.44,41.93,3997178,172678089.60000002
2025-06-30,43.41,45.67,46.66,43.41,5500202,251194225.34
2025-07-01,45.33,44.9,45.99,44.25,3637574,163327072.6
2025-07-02,44.98,43.44,45.2,42.92,3427183,148876829.51999998
2025-07-03,43.34,42.88,44.84,42.87,1969844,84466910.72
2025-07-04,42.79,41.42,42.97,40.99,2963057,122729820.94
2025-07-07,41.84,41.23,41.88,41.07,1256268,51795929.63999999
2025-07-08,41.23,41.56,41.86,40.86,1567817,65158474.52
2025-07-09,41.27,41.32,42.82,41.27,2416383,99844945.56
2025-07-10,41.3,39.89,41.52,39.7,3175785,126682063.65
2025-07-11,39.9,40.25,40.5,39.59,1718320,69162380.0
2025-07-14,40.34,40.69,40.96,40.11,1762562,71718647.78
2025-07-15,40.6,41.42,41.78,40.6,2482596,102829126.32000001
2025-07-16,41.42,42.7,43.0,41.11,2653057,113285533.9
2025-07-17,42.8,42.33,42.95,42.01,2386074,101002512.42
2025-07-18,42.41,43.89,44.16,42.3,3320366,145730863.74
2025-07-21,43.89,44.35,44.5,43.25,2869099,127244540.65
2025-07-22,44.05,44.42,45.39,43.94,2660446,118177011.32000001
2025-07-23,43.96,43.35,44.44,43.33,2596723,112567942.05
2025-07-24,43.35,47.28,47.65,43.25,4740101,224111975.28
2025-07-25,47.0,49.3,49.8,46.51,4302016,212089388.79999998
2025-07-28,49.32,51.0,52.8,49.2,5233909,266929359.0
2025-07-29,50.49,55.9,58.26,49.18,9869705,551716509.5
2025-07-30,60.99,57.34,62.25,57.08,9441218,541359440.12
2025-07-31,57.71,55.93,58.3,54.68,8115340,453890966.2
2025-08-01,55.56,60.61,61.2,54.6,8808362,533874820.82
2025-08-04,65.4,72.73,72.73,64.61,10198290,741721631.7
2025-08-05,80.0,78.2,83.8,74.0,17562029,1373350667.8
2025-08-06,78.0,81.49,82.0,75.3,15565419,1268425994.31
2025-08-07,78.19,75.1,78.19,74.58,11220689,842673743.9
2025-08-08,73.5,74.1,76.58,69.33,11194656,829524009.5999999
2025-08-11,73.95,75.2,76.15,72.6,7406184,556945036.8000001
2025-08-12,73.98,73.42,75.56,71.32,6749892,495577070.64
2025-08-13,73.0,80.61,80.89,72.67,11655577,939556061.97
2025-08-14,79.5,78.1,79.87,76.0,6202685,484429698.49999994
2025-08-15,78.0,81.25,81.95,77.5,5800832,471317600.0
2025-08-18,81.28,93.76,96.44,81.28,7742896,725973928.96
2025-08-19,93.78,89.05,94.49,87.0,6515684,580221660.1999999
2025-08-20,71.24,77.59,80.5,71.24,14013599,1087315146.41
2025-08-21,79.9,72.43,82.83,71.89,10527647,762517472.21
2025-08-22,72.3,74.05,75.0,70.01,6771982,501465267.09999996
2025-08-25,74.55,74.1,75.3,70.87,6096232,451730791.2
2025-08-26,74.1,71.52,74.1,71.51,4208730,301008369.59999996
2025-08-27,72.21,68.2,73.36,68.01,4576590,312123438.0
2025-08-28,68.31,69.36,70.15,66.98,6115159,424147428.24
2025-08-29,71.6,71.57,73.0,69.72,6543284,468302835.87999994
2025-09-01,70.41,71.41,72.98,70.41,4244815,303122239.15
2025-09-02,71.0,62.36,71.0,61.64,11469086,715212202.96
2025-09-03,62.5,59.38,63.25,58.74,7217863,428596704.94
2025-09-04,59.9,56.83,60.0,56.18,5109425,290368622.75
2025-09-05,57.32,59.78,59.91,56.83,5337044,319048490.32
2025-09-08,60.9,61.29,61.79,58.68,5137908,314902381.32
2025-09-09,61.34,59.35,61.64,58.68,3893708,231091569.8
2025-09-10,59.22,59.1,60.45,58.7,2015229,119100033.9
2025-09-11,59.66,60.27,61.24,58.5,3059616,184403056.32000002
2025-09-12,61.04,57.9,61.2,57.8,6480968,375248047.2
2025-09-15,57.0,55.17,57.05,54.4,7522793,415032489.81
2025-09-16,55.84,56.24,57.2,55.31,4097469,230441656.56
2025-09-17,56.26,56.82,57.28,55.49,3222429,183098415.78
2025-09-18,57.09,56.98,59.69,56.28,6466894,368483620.12
2025-09-19,57.35,56.29,58.59,55.93,3133505,176384996.45
2025-09-22,56.18,56.25,57.2,55.33,2633163,148115418.75
2025-09-23,57.3,55.92,57.3,53.51,4627170,258751346.4
2025-09-24,55.79,55.95,56.27,54.01,2919725,163358613.75
2025-09-25,55.6,54.85,56.3,54.82,2653202,145528129.70000002
2025-09-26,55.09,52.92,56.8,52.86,4029738,213253734.96
2025-09-29,52.0,50.98,53.38,48.31,5303045,270349234.09999996
2025-09-30,51.49,53.19,53.86,51.0,3235464,172094330.16
2025-10-09,53.45,56.26,56.31,52.1,4411907,248213887.82
2025-10-10,56.56,60.95,61.81,56.3,8195986,499545346.70000005
2025-10-13,59.0,64.45,65.6,58.0,6926027,446382440.15000004
2025-10-14,64.46,61.35,64.54,60.3,5236540,321261729.0
2025-10-15,63.0,60.22,63.34,59.41,4189525,252293195.5
2025-10-16,60.99,64.36,64.84,60.0,5893190,379285708.4
2025-10-17,64.86,63.35,67.85,62.71,5423626,343586707.1
2025-10-20,63.35,59.97,64.51,59.6,5604271,336088131.87
2025-10-21,59.87,59.95,61.16,58.77,2932263,175789166.85
2025-10-22,59.91,58.98,60.47,57.3,3983438,234943173.23999998
2025-10-23,59.95,55.88,59.95,55.51,4056561,226680628.68
2025-10-24,56.83,58.9,59.2,56.55,4721167,278076736.3
2025-10-27,58.99,60.35,61.6,58.96,4162302,251194925.70000002
