日期,开盘,收盘,最高,最低,成交量,成交额
2025-04-22,39.09,39.99,40.8,39.05,21033969,841148420.3100001
2025-04-23,40.0,38.96,40.09,38.8,17765048,692126270.08
2025-04-24,38.95,39.22,39.75,38.81,12621034,494996953.47999996
2025-04-25,38.51,37.62,38.51,37.11,28299751,1064636632.6199999
2025-04-28,37.43,37.16,37.8,37.01,11249763,418041193.08
2025-04-29,37.13,37.41,37.65,36.9,8443361,315866135.01
2025-04-30,37.42,38.85,39.19,37.3,15899633,617700742.0500001
2025-05-06,39.14,38.67,39.17,38.3,11587280,448080117.6
2025-05-07,38.99,39.0,40.14,38.75,17504749,682685211.0
2025-05-08,39.0,39.03,39.75,38.84,7930491,309527063.73
2025-05-09,38.97,38.77,39.8,38.77,11229990,435386712.3
2025-05-12,38.77,37.66,38.81,37.43,16573855,624171379.3
2025-05-13,38.5,39.01,39.58,38.26,19485567,760131968.67
2025-05-14,38.86,39.24,39.35,38.51,10873000,426656520.0
2025-05-15,39.12,39.29,40.21,39.1,14402835,565887387.15
2025-05-16,39.17,40.6,40.66,38.82,19454235,789841941.0
2025-05-19,40.5,40.4,40.81,39.88,10749679,434287031.59999996
2025-05-20,40.67,41.1,41.4,40.45,17272113,709883844.3000001
2025-05-21,41.0,42.1,42.32,40.77,14620775,615534627.5
2025-05-22,41.9,42.34,42.54,41.63,12666093,536282377.62000006
2025-05-23,42.5,43.38,44.0,42.45,22629228,981655910.6400001
2025-05-26,43.39,41.95,43.7,41.61,19664883,824941841.85
2025-05-27,42.15,42.11,42.99,41.9,15814878,665964512.58
2025-05-28,42.0,42.53,42.99,41.96,11108050,472425366.5
2025-05-29,42.54,43.36,43.68,42.1,17337143,751738520.48
2025-05-30,43.38,44.7,45.3,43.38,23408081,1046341220.7
2025-06-03,44.6,44.53,45.05,44.0,16239475,723143821.75
2025-06-04,44.2,44.62,45.92,43.95,14703267,656059773.54
2025-06-05,44.1,43.66,44.4,43.15,13254464,578689898.24
2025-06-06,43.5,43.08,43.73,42.57,15836955,682256021.4
2025-06-09,43.37,43.8,44.2,43.02,14995286,656793526.8
2025-06-10,44.3,43.74,44.5,43.3,15235765,666412361.1
2025-06-11,43.79,43.4,44.3,42.9,16718371,725577301.4
2025-06-12,43.5,45.07,45.5,43.43,19657231,885951401.17
2025-06-13,45.11,44.55,45.48,44.35,13760497,613030141.3499999
