日期,开盘,收盘,最高,最低,成交量,成交额
2025-01-24,17.69,17.66,17.88,17.52,6641780,117293834.8
2025-01-27,17.66,17.05,17.82,17.03,5136602,87579064.10000001
2025-02-05,17.13,17.57,17.66,17.08,4878794,85720410.58
2025-02-06,17.5,18.0,18.17,17.27,5063254,91138572.0
2025-02-07,17.98,18.04,18.5,17.71,6497343,117212067.72
2025-02-10,18.08,18.3,18.3,17.78,5928900,108498870.0
2025-02-11,18.28,18.02,18.29,17.89,4158500,74936170.0
2025-02-12,17.98,18.23,18.37,17.88,4809160,87670986.8
2025-02-13,18.3,18.13,18.69,18.08,5792960,105026364.8
2025-02-14,18.13,18.0,18.28,17.82,3881169,69861042.0
2025-02-17,18.0,18.25,18.37,17.99,4814900,87871925.0
2025-02-18,18.65,18.55,19.07,18.25,9108420,168961191.0
2025-02-19,18.53,18.61,18.82,18.11,6932699,129017528.39
2025-02-20,18.62,18.5,18.66,18.15,4707012,87079722.0
2025-02-21,18.33,18.45,18.71,18.33,4847640,89438958.0
2025-02-24,18.35,18.2,18.42,17.98,5816740,105864668.0
2025-02-25,18.0,18.21,18.35,17.92,3976840,72418256.4
2025-02-26,18.2,18.17,18.41,18.05,4940382,89766740.94000001
2025-02-27,18.17,17.91,18.24,17.5,5525140,98955257.4
2025-02-28,17.71,17.01,17.85,16.92,4993651,84942003.51
2025-03-03,17.17,17.24,17.65,16.9,3724840,64216241.599999994
2025-03-04,17.24,17.66,17.96,17.02,4059860,71697127.6
2025-03-05,17.67,18.35,18.78,17.3,8263680,151638528.0
2025-03-06,18.6,20.18,21.0,18.35,18229890,367879180.2
2025-03-07,19.97,20.12,20.5,19.5,11306859,227494003.08
2025-03-10,20.14,20.35,20.75,19.97,7641500,155504525.0
2025-03-11,20.1,19.75,20.3,19.5,5443660,107512285.0
2025-03-12,20.22,21.05,21.5,20.12,11756100,247465905.0
2025-03-13,21.03,20.54,21.17,20.3,7788788,159981705.51999998
2025-03-14,20.6,20.89,21.47,19.95,8768928,183182905.92000002
2025-03-17,21.13,20.84,22.1,20.51,8716088,181643273.92
2025-03-18,20.73,20.45,20.99,20.22,7184440,146921798.0
2025-03-19,20.5,20.1,20.6,20.04,5056700,101639670.0
2025-03-20,20.28,20.39,20.8,20.11,7186400,146530696.0
2025-03-21,20.26,19.73,20.58,19.61,4875680,96197166.4
2025-03-24,19.94,19.05,19.94,18.6,6188500,117890925.0
2025-03-25,19.3,19.14,19.54,18.9,3818880,73093363.2
2025-03-26,19.21,20.28,20.6,19.05,7416360,150403780.8
2025-03-27,20.3,20.29,20.67,19.92,5143480,104361209.2
2025-03-28,20.29,19.71,20.8,19.7,5162560,101754057.60000001
2025-03-31,19.8,19.78,20.04,19.14,4867600,96281128.0
2025-04-01,19.91,19.44,20.18,19.44,3746920,72840124.80000001
2025-04-02,19.6,19.76,20.67,19.5,4830020,95441195.2
2025-04-03,19.3,19.55,20.19,19.3,4247640,83041362.0
2025-04-07,18.6,15.64,18.6,15.64,7614140,119085149.60000001
2025-04-08,15.8,15.84,16.48,15.18,5630427,89185963.67999999
2025-04-09,15.67,16.53,16.77,14.16,6110380,101004581.4
2025-04-10,16.9,17.1,17.97,16.8,6072481,103839425.10000001
2025-04-11,16.85,17.01,17.38,16.7,4185601,71197073.01
2025-04-14,17.34,17.11,17.58,17.05,3222680,55140054.8
2025-04-15,17.42,17.24,17.42,17.02,2288760,39458222.4
2025-04-16,17.08,16.55,17.2,16.41,4337860,71791583.0
2025-04-17,16.59,16.5,16.86,16.46,2125280,35067120.0
2025-04-18,16.54,16.36,16.67,16.18,1778480,29095932.8
2025-04-21,16.26,16.57,16.63,16.1,2144800,35539336.0
2025-04-22,16.58,16.41,16.69,16.29,2165720,35539465.2
2025-04-23,16.47,16.92,16.97,16.47,3136484,53069309.28000001
2025-04-24,16.83,16.28,16.89,16.23,3485184,56738795.52
2025-04-25,16.47,16.68,17.0,16.2,3151640,52569355.199999996
2025-04-28,16.76,16.44,16.76,16.3,2275660,37411850.400000006
2025-04-29,16.38,16.14,16.68,16.08,3879500,62615130.0
2025-04-30,16.22,16.7,16.79,16.22,3476220,58052874.0
2025-05-06,16.93,17.42,17.42,16.68,3615580,62983403.60000001
2025-05-07,17.98,17.56,17.98,17.42,3388440,59501006.4
2025-05-08,17.56,17.92,17.95,17.47,2678940,48006604.800000004
2025-05-09,18.0,17.57,18.0,17.5,2680840,47102358.800000004
2025-05-12,17.77,19.3,20.37,17.65,13677220,263970346.0
2025-05-13,19.14,18.45,19.26,18.4,9906000,182765700.0
2025-05-14,18.32,18.22,18.58,18.08,5190100,94563622.0
2025-05-15,18.21,17.92,18.28,17.87,3455840,61928652.800000004
2025-05-16,17.8,17.95,18.18,17.8,2778240,49869408.0
2025-05-19,18.0,18.24,18.4,17.73,4815780,87839827.19999999
2025-05-20,18.32,18.29,18.33,17.92,3759340,68758328.6
2025-05-21,18.17,18.3,18.39,18.13,2956580,54105414.0
2025-05-22,18.2,17.93,18.37,17.84,3120440,55949489.199999996
2025-05-23,17.98,18.35,18.85,17.85,7134980,130926883.00000001
2025-05-26,18.31,18.17,18.4,18.05,3304780,60047852.60000001
2025-05-27,18.18,18.07,18.18,17.9,2381460,43032982.2
2025-05-28,18.14,18.2,18.35,17.97,3642920,66301144.0
2025-05-29,18.19,18.49,18.49,18.1,3549340,65627296.599999994
2025-05-30,18.47,19.11,19.64,18.04,11558260,220878348.6
2025-06-03,19.98,18.99,20.3,18.92,7577680,143900143.2
2025-06-04,18.8,18.84,19.04,18.61,4307060,81145010.4
2025-06-05,18.78,18.48,18.86,18.33,4755500,87881640.0
2025-06-06,18.41,18.31,18.49,18.19,4485220,82124378.19999999
2025-06-09,18.34,18.66,19.1,18.31,5198400,97002144.0
2025-06-10,18.64,18.45,18.73,18.25,3769940,69555393.0
2025-06-11,18.4,18.78,19.06,18.38,7517560,141179776.8
2025-06-12,18.5,18.42,18.56,18.22,5582000,102820440.00000001
2025-06-13,18.25,17.77,18.48,17.63,6298060,111916526.2
2025-06-16,17.65,18.0,18.03,17.55,3517480,63314640.0
2025-06-17,18.01,17.96,18.19,17.77,2377800,42705288.0
2025-06-18,17.8,17.91,17.94,17.71,2011600,36027756.0
2025-06-19,17.81,17.64,17.99,17.6,2769300,48850452.0
2025-06-20,17.56,17.47,17.83,17.45,2355571,41151825.37
2025-06-23,17.2,17.66,17.74,17.2,2423200,42793712.0
2025-06-24,17.66,18.2,18.2,17.64,3187360,58009952.0
2025-06-25,18.2,18.33,18.59,18.05,3845592,70489701.36
2025-06-26,18.42,18.53,19.0,18.25,7588852,140621427.56
2025-06-27,18.49,18.47,18.69,18.38,2822860,52138224.199999996
2025-06-30,18.6,18.82,18.94,18.45,4660124,87703533.68
2025-07-01,18.97,18.6,18.97,18.42,3162060,58814316.00000001
2025-07-02,18.6,18.51,18.6,18.31,2912720,53914447.2
2025-07-03,18.41,18.42,18.54,18.36,2524420,46499816.400000006
2025-07-04,18.3,18.12,18.49,18.04,3030700,54916284.0
2025-07-07,18.04,18.85,19.19,18.04,8719980,164371623.0
2025-07-08,19.0,19.25,19.38,18.7,7607180,146438215.0
2025-07-09,19.08,19.61,20.55,19.08,15299542,300024018.62
2025-07-10,20.54,20.72,22.65,19.99,24709532,511981503.03999996
2025-07-11,20.0,19.64,20.73,19.52,15405222,302558560.08
2025-07-14,19.54,19.64,19.89,19.51,7283365,143045288.6
2025-07-15,19.7,19.45,19.87,19.29,6880568,133827047.6
2025-07-16,19.44,20.07,20.38,19.25,9977220,200242805.4
2025-07-17,20.2,20.12,20.24,19.89,6291340,126581760.80000001
2025-07-18,20.12,20.25,20.5,20.0,6325840,128098260.0
2025-07-21,20.18,20.48,20.51,20.1,5222520,106957209.60000001
2025-07-22,21.08,20.85,21.2,20.45,8765103,182752397.55
2025-07-23,20.71,20.47,20.87,20.36,6226800,127462596.0
2025-07-24,20.34,20.3,20.55,20.2,4118360,83602708.0
2025-07-25,20.25,21.15,21.15,20.22,8664987,183264475.04999998
2025-07-28,21.1,21.4,21.51,20.91,5415454,115890715.6
2025-07-29,21.27,21.24,21.39,20.97,4069554,86437326.96
2025-07-30,21.25,21.22,21.83,21.08,6761200,143472664.0
2025-07-31,21.06,20.87,21.44,20.77,4945742,103217635.54
2025-08-01,20.87,20.76,20.94,20.65,2952600,61295976.00000001
2025-08-04,20.73,22.35,22.47,20.6,10564647,236119860.45000002
2025-08-05,22.28,22.82,23.1,22.0,8519732,194420284.24
2025-08-06,22.74,23.02,23.15,22.55,5474835,126030701.7
2025-08-07,22.97,22.95,23.35,22.76,4869980,111766041.0
2025-08-08,22.92,22.97,23.2,22.62,3780540,86839003.8
2025-08-11,23.0,23.55,23.65,22.83,4464280,105133794.0
2025-08-12,23.8,26.24,26.49,23.8,19697344,516858306.55999994
2025-08-13,26.0,27.0,27.85,25.58,17343602,468277254.0
2025-08-14,27.77,26.83,28.0,26.35,12005473,322106840.59
2025-08-15,26.58,29.16,30.44,26.18,18407143,536752289.88
2025-08-18,29.48,29.6,30.87,28.67,17131219,507084082.40000004
2025-08-19,30.14,31.1,31.88,28.8,16842971,523816398.1
2025-08-20,30.81,31.0,33.38,30.0,20289438,628972578.0
2025-08-21,30.8,30.54,32.44,30.14,15803504,482639012.15999997
2025-08-22,30.71,32.38,33.02,30.71,17917713,580175546.94
2025-08-25,30.77,27.51,30.77,26.8,33953017,934047497.6700001
2025-08-26,26.77,25.88,26.8,25.5,24589803,636384101.64
2025-08-27,25.49,24.41,25.79,24.24,25874434,631594933.94
2025-08-28,24.3,24.05,24.5,23.32,13203889,317553530.45
2025-08-29,23.99,23.77,24.09,23.6,9032459,214701550.43
2025-09-01,23.78,23.61,23.88,23.5,7833418,184946998.98
2025-09-02,23.69,23.32,23.69,22.76,9740979,227159630.28
2025-09-03,23.32,22.78,23.38,22.51,6621241,150831869.98000002
2025-09-04,22.78,22.61,22.95,22.19,6053420,136867826.2
