日期,开盘,收盘,最高,最低,成交量,成交额
2025-01-24,32.56,34.84,34.9,32.51,1709700,59565948.00000001
2025-01-27,35.66,34.07,35.92,33.89,1225799,41762971.93
2025-02-05,40.88,40.88,40.88,40.88,1174922,48030811.36
2025-02-06,49.06,49.06,49.06,49.06,1595277,78264289.62
2025-02-07,58.87,58.87,58.87,58.87,2047538,120538562.05999999
2025-02-10,70.64,70.64,70.64,70.64,668403,47215987.92
2025-02-11,84.77,84.77,84.77,84.77,751743,63725254.11
2025-02-12,91.0,101.72,101.72,87.8,18494697,1881280578.84
2025-02-13,91.91,98.73,110.99,88.88,17206354,1698783330.42
2025-02-14,93.0,105.0,115.31,92.0,15509383,1628485215.0
2025-02-17,108.99,97.26,108.99,89.02,11956785,1162916909.1000001
2025-02-18,94.1,93.18,96.78,88.94,9035695,841946060.1
2025-02-19,92.9,96.95,97.87,91.0,10220809,990907432.5500001
2025-02-20,94.01,100.24,103.9,93.2,11289337,1131643140.8799999
2025-02-21,100.23,98.0,100.93,90.8,11763514,1152824372.0
2025-02-24,93.33,83.15,93.8,83.0,9980930,829914329.5
2025-02-25,80.2,84.5,86.7,80.02,5297010,447597345.0
2025-02-26,84.8,86.8,88.44,83.12,6175214,536008575.2
2025-02-27,87.2,85.0,90.01,83.01,5297935,450324475.0
2025-02-28,85.22,81.51,88.22,80.17,5204081,424184642.31
2025-03-03,81.6,75.88,83.87,73.0,6738682,511331190.15999997
2025-03-04,73.8,76.85,77.5,73.22,3943213,303035919.04999995
2025-03-05,78.38,78.89,81.06,75.18,5437888,428994984.32
2025-03-06,79.5,81.27,83.29,79.02,6310222,512831741.94
2025-03-07,81.18,78.6,82.78,77.28,4483813,352427701.79999995
2025-03-10,78.55,78.02,80.79,77.27,2708078,211284245.56
2025-03-11,76.85,78.99,80.53,76.85,3538685,279520728.15
2025-03-12,79.65,79.2,82.0,78.23,4681570,370780344.0
2025-03-13,78.41,74.4,78.78,73.62,4027389,299637741.6
2025-03-14,72.91,75.79,76.0,72.91,3093978,234492592.62
2025-03-17,75.88,74.68,76.37,74.26,1853484,138418185.12
2025-03-18,74.38,74.67,76.37,73.88,2303514,172003390.38
2025-03-19,74.67,72.69,74.68,72.25,2221756,161499443.64
2025-03-20,73.22,76.4,82.98,71.77,7801107,596004574.8000001
2025-03-21,73.69,76.03,78.98,73.69,5082510,386423235.3
2025-03-24,75.5,70.62,75.57,68.25,4907060,346536577.20000005
2025-03-25,70.82,67.93,71.91,67.68,3124591,212253466.63000003
2025-03-26,69.0,67.99,69.7,67.71,1840899,125162723.00999999
2025-03-27,68.07,66.51,69.37,66.31,1895027,126038245.77000001
2025-03-28,66.5,66.1,68.64,65.52,2136191,141202225.1
2025-03-31,65.0,67.69,68.43,64.38,2990390,202419499.1
2025-04-01,67.03,65.45,67.6,65.16,2429251,158994477.95000002
2025-04-02,65.5,65.6,66.78,65.11,1495612,98112147.19999999
2025-04-03,64.94,64.5,66.1,63.83,1700583,109687603.5
2025-04-07,59.5,51.6,59.5,51.6,3089993,159443638.8
2025-04-08,50.5,51.76,53.65,49.6,3223540,166850430.4
2025-04-09,51.25,53.41,53.97,46.0,3865117,206435898.97
2025-04-10,55.88,55.55,58.42,55.55,4689372,260494614.6
2025-04-11,55.57,56.36,56.68,55.01,2405401,135568400.35999998
2025-04-14,57.45,56.51,57.97,56.16,1870378,105695060.78
2025-04-15,57.3,55.88,57.43,55.55,1384567,77369603.96000001
2025-04-16,55.87,54.27,56.14,53.04,1492283,80986198.41000001
2025-04-17,53.96,54.26,55.8,53.35,1486402,80652172.52
2025-04-18,54.5,53.76,55.29,53.35,1355873,72891732.48
2025-04-21,53.04,55.9,56.48,52.7,1933799,108099364.1
2025-04-22,55.88,54.3,56.3,54.2,1691533,91850241.89999999
2025-04-23,54.62,55.28,56.45,54.32,2355525,130213422.0
2025-04-24,54.99,52.29,54.99,51.8,2221515,116163019.35
2025-04-25,53.01,53.0,55.55,52.36,2503399,132680147.0
2025-04-28,52.72,53.32,54.69,52.2,2309131,123122864.92
2025-04-29,53.38,54.05,54.55,52.5,2093366,113146432.3
2025-04-30,54.6,56.38,56.49,53.85,3284908,185203113.04000002
2025-05-06,56.6,58.2,58.4,56.0,3498711,203624980.20000002
2025-05-07,58.66,57.16,59.66,55.87,3508963,200572325.07999998
2025-05-08,57.06,57.21,58.13,56.57,2750830,157374984.3
2025-05-09,57.2,55.0,57.25,54.8,2449443,134719365.0
2025-05-12,55.55,57.25,57.25,55.31,2125987,121712755.75
2025-05-13,57.77,58.5,63.0,57.77,5228877,305889304.5
2025-05-14,59.34,59.12,60.5,58.02,3972257,234839833.84
2025-05-15,59.29,57.2,59.8,57.04,3111718,177990269.6
2025-05-16,56.59,56.95,57.77,55.75,2570170,146371181.5
2025-05-19,57.2,55.3,57.28,54.57,2056176,113706532.8
2025-05-20,54.87,56.6,57.09,54.34,2246415,127147089.0
2025-05-21,56.24,54.85,56.6,54.05,2043256,112072591.60000001
2025-05-22,52.49,53.23,54.17,52.0,2282856,121516424.88
2025-05-23,53.1,51.2,53.37,51.17,2193321,112298035.2
2025-05-26,51.2,52.14,52.25,51.2,1104649,57596398.86
2025-05-27,52.0,50.71,52.47,50.55,1228456,62295003.76
2025-05-28,50.8,50.44,52.2,50.0,1387383,69979598.52
2025-05-29,50.74,51.66,51.66,50.6,1443866,74590117.56
2025-05-30,51.58,49.23,51.58,48.8,1953254,96158694.41999999
2025-06-03,49.13,49.12,50.29,48.82,1228210,60329675.199999996
2025-06-04,49.12,49.19,50.59,49.01,1445463,71102324.97
2025-06-05,50.6,59.03,59.03,50.32,7754389,457741582.67
2025-06-06,61.0,68.07,70.84,60.0,13868319,944016474.3299999
2025-06-09,64.99,68.5,71.4,63.25,10402813,712592690.5
2025-06-10,69.15,65.41,69.9,64.68,8287036,542055024.76
2025-06-11,64.1,63.71,65.26,61.48,5928180,377684347.8
2025-06-12,63.71,62.68,65.85,62.37,5948736,372866772.48
2025-06-13,61.71,59.5,62.0,59.07,5103724,303671578.0
2025-06-16,59.45,66.34,68.88,59.1,8666425,574930634.5
2025-06-17,65.01,65.12,66.66,64.0,5394525,351291468.0
2025-06-18,64.0,63.26,64.86,62.65,3738103,236472395.78
2025-06-19,63.8,60.7,65.86,60.5,4493252,272740396.40000004
2025-06-20,60.0,62.2,65.0,59.17,5267541,327641050.2
2025-06-23,60.0,61.88,62.2,60.0,3391837,209886873.56
2025-06-24,61.67,65.34,66.36,61.5,5695177,372122865.18
2025-06-25,66.0,67.3,67.88,63.5,6543957,440408306.09999996
2025-06-26,66.3,65.65,68.97,65.5,6279220,412230793.00000006
2025-06-27,63.74,63.57,66.26,63.03,4877147,310040234.79
2025-06-30,63.02,63.37,64.3,63.02,3304436,209402109.32
2025-07-01,65.8,61.92,66.79,61.77,4094546,253534288.32
2025-07-02,61.79,62.74,62.98,60.17,2940561,184490797.14000002
2025-07-03,62.89,61.96,62.93,61.32,2396580,148492096.8
2025-07-04,61.96,60.97,63.49,60.95,2764185,168532359.45
2025-07-07,59.62,60.18,60.96,58.08,2183327,131392618.86
2025-07-08,60.98,63.2,64.77,59.7,4242847,268147930.4
2025-07-09,62.69,62.5,64.12,62.19,3241189,202574312.5
2025-07-10,62.99,61.8,63.0,61.28,1877748,116044826.39999999
2025-07-11,61.99,63.74,65.9,60.8,3434952,218943840.48000002
2025-07-14,63.2,64.82,65.8,63.2,3263028,211509474.95999998
2025-07-15,64.83,68.63,70.17,64.0,7049024,483774517.11999995
2025-07-16,69.2,66.26,73.93,66.23,7050662,467176864.12000006
2025-07-17,65.26,67.1,69.5,65.26,4506798,302406145.79999995
2025-07-18,67.8,72.4,77.6,66.2,8670531,627746444.4000001
2025-07-21,70.8,71.75,74.87,70.68,6283289,450825985.75
2025-07-22,70.1,71.42,71.88,67.7,5934180,423819135.6
2025-07-23,69.65,82.2,85.7,69.2,11721076,963472447.2
2025-07-24,79.89,79.89,82.97,77.13,8947542,714819130.38
