日期,开盘,收盘,最高,最低,成交量,成交额
2025-01-24,5.16,5.19,5.21,5.13,23962577,124365774.63000001
2025-01-27,5.2,5.21,5.28,5.15,31942763,166421795.23
2025-02-05,5.3,5.44,5.49,5.23,59557498,323992789.12
2025-02-06,5.44,5.98,5.98,5.41,152025558,909112836.84
2025-02-07,6.58,6.58,6.58,6.58,67985613,447345333.54
2025-02-10,7.24,7.24,7.24,7.24,46938385,339833907.40000004
2025-02-11,7.96,7.96,7.96,7.8,363894758,2896602273.68
2025-02-12,8.0,8.14,8.33,7.26,714707604,5817719896.56
2025-02-13,8.46,8.95,8.95,7.76,644307479,5766551937.049999
2025-02-14,8.51,8.53,8.9,8.06,522612008,4457880428.24
2025-02-17,8.58,8.0,8.58,7.68,505246495,4041971960.0
2025-02-18,7.7,8.8,8.8,7.63,669145270,5888478376.0
2025-02-19,9.1,9.07,9.49,8.41,631089223,5723979252.610001
2025-02-20,9.04,9.07,9.88,8.84,495482881,4494029730.67
2025-02-21,9.24,9.98,9.98,9.2,449182206,4482838415.88
2025-02-24,9.89,10.5,10.98,9.16,590193231,6197028925.5
2025-02-25,9.76,10.0,10.6,9.68,414005331,4140053310.0
2025-02-26,10.5,10.43,10.98,10.02,440843503,4597997736.29
2025-02-27,10.12,11.03,11.27,10.02,482724475,5324450959.25
2025-02-28,10.6,9.99,10.67,9.93,456895499,4564386035.01
2025-03-03,9.91,9.63,10.11,9.48,290568309,2798172815.67
2025-03-04,9.4,9.64,9.77,9.25,303989682,2930460534.48
2025-03-05,10.6,10.6,10.6,10.6,28794591,305222664.59999996
2025-03-06,11.66,11.66,11.66,11.66,36763734,428665138.44
2025-03-07,12.3,12.83,12.83,12.16,840174549,10779439463.67
2025-03-10,12.03,11.55,12.09,11.55,489969785,5659151016.75
2025-03-11,11.8,12.22,12.6,11.8,524878505,6414015331.1
2025-03-12,12.51,12.43,13.29,11.98,586487953,7290045255.79
2025-03-13,12.42,11.92,12.7,11.7,374178062,4460202499.04
2025-03-14,11.7,12.16,12.43,11.51,331533195,4031443651.2
2025-03-17,12.18,11.9,12.6,11.9,335263457,3989635138.3
2025-03-18,11.83,11.56,12.25,11.43,343460043,3970398097.0800004
2025-03-19,11.5,11.86,12.2,11.49,353162226,4188504000.3599997
2025-03-20,11.61,11.49,12.1,11.41,318948074,3664713370.26
2025-03-21,11.5,10.7,11.5,10.7,281246117,3009333451.8999996
2025-03-24,10.75,11.0,11.36,10.75,315146040,3466606440.0
2025-03-25,10.92,10.18,11.05,10.12,255313854,2599095033.72
