日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-11,35.5,34.38,35.5,34.02,42693908,1467816557.0400002
2025-02-12,33.65,35.1,35.95,33.5,36252801,1272473315.1000001
2025-02-13,41.0,38.05,41.0,37.06,99032266,3768177721.2999997
2025-02-14,37.45,35.7,37.59,34.45,74947329,2675619645.3
2025-02-17,36.0,35.17,36.75,34.4,58153349,2045253284.3300002
2025-02-18,34.4,32.54,35.17,32.5,45610200,1484155908.0
2025-02-19,32.28,33.4,33.57,32.2,30040627,1003356941.8
2025-02-20,33.08,32.83,33.42,32.26,32127584,1054748582.7199999
2025-02-21,32.89,33.78,33.86,31.92,46136721,1558498435.38
2025-02-24,33.31,32.62,33.55,32.03,36973733,1206083170.4599998
2025-02-25,32.0,32.06,32.9,31.34,28220357,904744645.4200001
2025-02-26,32.32,31.56,32.57,31.24,32177250,1015514010.0
2025-02-27,31.4,29.76,31.63,29.58,40053892,1192003825.92
2025-02-28,29.8,27.8,29.9,27.6,31987499,889252472.2
2025-03-03,28.08,27.77,28.61,27.39,27488896,763366641.92
2025-03-04,27.53,28.25,28.35,27.43,22427470,633576027.5
2025-03-05,28.15,28.69,28.78,28.05,23309069,668737189.61
2025-03-06,29.08,30.75,31.49,28.92,56620940,1741093905.0
2025-03-07,30.2,29.83,30.73,29.55,33825260,1009007505.8
2025-03-10,29.51,29.49,29.8,29.08,18094300,533600907.0
2025-03-11,28.88,29.08,29.31,28.7,15587434,453282580.71999997
2025-03-12,29.42,29.09,29.66,29.02,19276140,560742912.6
2025-03-13,29.35,28.65,29.57,28.51,19112804,547581834.6
2025-03-14,28.48,29.21,29.4,28.04,20345310,594286505.1
2025-03-17,29.26,28.88,29.6,28.8,15837294,457381050.71999997
2025-03-18,28.98,28.94,29.29,28.72,12275400,355250076.0
2025-03-19,28.75,28.4,28.86,28.28,12524601,355698668.4
2025-03-20,28.41,28.35,28.96,28.15,11972717,339426526.95
2025-03-21,28.1,27.58,28.28,27.35,17285500,476734090.0
2025-03-24,27.46,26.95,27.53,26.27,17136300,461823285.0
2025-03-25,26.97,26.33,27.16,26.11,13786427,362996622.90999997
2025-03-26,26.32,26.72,27.18,26.22,18324959,489642904.47999996
2025-03-27,26.56,26.8,27.23,26.3,16134900,432415320.0
2025-03-28,26.81,26.88,27.15,26.61,15770000,423897600.0
2025-03-31,26.3,26.79,26.84,26.04,15594616,417779762.64
2025-04-01,26.9,25.99,27.05,25.88,16472691,428125239.09
2025-04-02,26.0,26.5,26.83,25.9,14537999,385256973.5
2025-04-03,26.2,25.81,26.59,25.72,12204645,315001887.45
2025-04-07,23.0,20.65,23.6,20.65,23908134,493702967.09999996
2025-04-08,20.98,21.24,21.68,20.42,26535073,563604950.52
2025-04-09,20.8,21.74,21.96,18.51,25810017,561109769.5799999
2025-04-10,22.47,22.68,23.32,22.26,21875800,496143144.0
2025-04-11,22.55,22.85,23.25,22.3,16518600,377450010.0
2025-04-14,23.46,23.81,24.36,23.22,25587727,609243779.87
