日期,开盘,收盘,最高,最低,成交量,成交额
2025-11-18,58.0,61.55,65.0,50.5,40878904,2516096541.2
2025-11-19,59.5,60.05,66.65,56.56,34411608,2066417060.3999999
2025-11-20,60.93,58.22,65.68,57.69,23815196,1386520711.12
2025-11-21,53.0,51.54,57.68,51.51,23220415,1196780189.1
2025-11-24,50.25,50.54,53.54,48.1,15594153,788128492.62
2025-11-25,50.75,49.98,53.1,49.51,17542954,876796840.92
2025-11-26,49.1,47.33,49.49,46.88,14971489,708600574.37
2025-11-27,47.6,51.08,55.68,47.6,23689819,1210075954.52
2025-11-28,50.0,49.21,51.0,49.13,12907426,635174433.46
2025-12-01,48.9,51.9,52.59,48.0,16964251,880444626.9
2025-12-02,50.3,49.88,51.99,49.72,12299915,613519760.2
2025-12-03,50.19,46.56,50.29,46.5,12867045,599089615.2
2025-12-04,46.96,44.89,46.99,44.52,9051213,406308951.57
2025-12-05,45.18,44.31,45.35,43.59,7705232,341418829.92
2025-12-08,44.31,46.25,46.66,44.31,9947685,460080431.25
2025-12-09,46.0,45.9,47.1,45.4,7957683,365257649.7
2025-12-10,46.27,46.62,47.7,45.01,10172737,474252998.94
2025-12-11,46.0,47.47,49.18,45.13,14606084,693350807.48
2025-12-12,46.6,47.31,48.13,45.9,9962285,471315703.35
2025-12-15,46.82,50.69,52.88,46.36,16425161,832591411.0899999
2025-12-16,49.28,47.22,49.61,46.78,11315445,534315312.9
2025-12-17,46.81,46.57,47.54,45.06,7788155,362694378.35
2025-12-18,46.03,45.91,47.74,45.83,6367563,292334817.33
2025-12-19,46.32,45.4,46.83,45.23,5535046,251291088.4
2025-12-22,45.47,48.3,48.32,45.21,11187879,540374555.6999999
2025-12-23,47.83,50.6,55.01,47.71,18273596,924643957.6
2025-12-24,51.49,52.32,53.92,51.01,11111711,581364719.52
2025-12-25,52.14,53.09,53.2,51.08,8473238,449844205.42
2025-12-26,52.08,51.25,54.25,51.03,9042114,463408342.5
2025-12-29,50.9,48.9,50.9,48.65,7902674,386440758.59999996
2025-12-30,48.7,47.9,49.1,47.6,5815789,278576293.09999996
2025-12-31,48.8,47.77,50.85,47.4,6281084,300047382.68
2026-01-05,48.28,52.39,52.97,48.28,12291857,643970388.23
2026-01-06,51.7,51.72,52.81,50.89,8576585,443580976.2
2026-01-07,55.0,62.06,62.06,54.5,20998410,1303161324.6000001
2026-01-08,61.0,64.0,67.6,57.8,26555683,1699563712.0
2026-01-09,62.2,60.64,63.44,60.12,15437262,936115567.6800001
2026-01-12,61.4,59.75,62.03,59.01,11762799,702827240.25
2026-01-13,59.3,56.73,60.0,56.5,10329242,585977898.66
2026-01-14,56.35,58.06,59.5,56.33,11174809,648809410.5400001
2026-01-15,57.2,64.0,66.31,56.66,17265608,1104998912.0
2026-01-16,64.73,66.79,71.68,64.4,17474295,1167108163.0500002
2026-01-19,67.75,64.26,68.63,64.22,8609403,553240236.7800001
2026-01-20,63.5,64.49,65.8,62.36,9496873,612453339.77
2026-01-21,63.33,63.93,65.08,62.23,8118346,519005859.78
2026-01-22,64.99,61.02,65.39,61.0,8299431,506431279.62
2026-01-23,61.03,62.12,62.3,60.61,5777239,358882086.68
2026-01-26,62.39,57.95,62.39,57.57,8776458,508595741.1
2026-01-27,57.26,58.88,59.29,56.19,7012449,412892997.12
2026-01-28,59.0,58.37,59.9,57.58,5618387,327945249.19
2026-01-29,58.02,56.26,58.8,56.26,4963799,279263331.74
2026-01-30,56.19,55.91,57.35,55.0,5220945,291903034.95
2026-02-02,55.84,53.31,55.9,53.18,6035082,321730221.42
2026-02-03,54.0,54.4,54.73,53.55,3639384,197982489.6
2026-02-04,54.0,53.66,54.3,52.86,3348491,179680027.06
2026-02-05,52.9,53.9,54.28,52.68,3763329,202843433.1
2026-02-06,53.33,54.3,54.88,53.1,4268036,231754354.79999998
2026-02-09,56.0,56.47,57.0,55.09,5240266,295917821.02
2026-02-10,56.3,55.9,57.97,55.5,4643559,259574948.1
2026-02-11,55.2,54.91,55.99,54.73,3277280,179955444.79999998
2026-02-12,55.05,55.0,55.7,54.69,3204777,176262735.0
2026-02-13,54.92,54.58,56.47,54.5,3284173,179250162.34
2026-02-24,55.0,56.7,56.8,52.88,5017963,284518502.1
2026-02-25,56.11,57.58,57.89,55.52,5348350,307957993.0
2026-02-26,57.25,57.24,57.83,56.46,3697744,211658866.56
2026-02-27,56.68,57.43,57.65,56.38,3208396,184258182.28
2026-03-02,55.81,55.3,57.01,54.2,5349285,295815460.5
2026-03-03,55.47,49.95,55.75,49.88,6104693,304929415.35
2026-03-04,48.58,51.0,51.6,48.35,3563883,181758033.0
2026-03-05,52.68,51.26,52.68,51.02,2715741,139208883.66
2026-03-06,51.06,51.24,51.83,51.06,2017866,103395453.84
2026-03-09,49.81,50.22,50.55,48.81,2917322,146507910.84
2026-03-10,51.24,52.39,52.42,51.17,3093550,162071084.5
2026-03-11,52.39,51.42,52.99,51.39,2343309,120492948.78
2026-03-12,50.99,50.94,51.68,50.63,2367454,120598106.75999999
2026-03-13,50.28,50.98,52.59,50.28,3126539,159390958.22
2026-03-16,50.88,52.5,52.8,50.0,3280054,172202835.0
2026-03-17,52.5,52.03,53.29,51.73,3147693,163774466.79
2026-03-18,52.01,53.8,54.15,52.01,4708461,253315201.79999998
2026-03-19,52.72,51.69,53.33,51.46,3141986,162409256.34
