日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-14,19.48,19.2,19.65,19.14,2457317,47180486.4
2025-02-17,19.23,19.31,19.43,19.18,1381193,26670836.83
2025-02-18,19.22,18.98,19.48,18.86,1436141,27257956.18
2025-02-19,18.99,19.35,19.46,18.83,1426363,27600124.05
2025-02-20,19.36,19.71,19.83,19.25,1867369,36805842.99
2025-02-21,19.73,19.81,20.0,19.56,2176339,43113275.589999996
2025-02-24,19.81,19.87,20.0,19.58,1912415,37999686.050000004
2025-02-25,19.83,19.9,20.07,19.67,2062800,41049720.0
2025-02-26,19.99,20.12,20.2,19.8,2004351,40327542.120000005
2025-02-27,20.19,20.1,20.28,19.81,1839159,36967095.900000006
2025-02-28,20.1,19.77,20.12,19.68,1477428,29208751.56
2025-03-03,19.74,19.95,20.07,19.71,1866882,37244295.9
2025-03-04,19.83,20.31,20.36,19.82,2625221,53318238.51
2025-03-05,20.3,20.2,20.39,20.11,1260254,25457130.8
2025-03-06,20.29,20.23,20.34,20.18,1512622,30600343.060000002
2025-03-07,20.08,20.21,20.38,20.08,1384687,27984524.27
2025-03-10,20.29,20.34,20.43,20.19,1453334,29560813.56
2025-03-11,20.2,20.54,20.65,20.11,2660699,54650757.46
2025-03-12,20.43,20.31,20.59,20.25,1277487,25945760.97
2025-03-13,20.3,20.1,20.37,20.01,1198061,24081026.1
2025-03-14,20.05,20.46,20.47,19.95,1425163,29158834.98
2025-03-17,20.46,20.56,20.78,20.33,2012979,41386848.239999995
2025-03-18,20.6,20.57,20.66,20.3,1471205,30262686.85
2025-03-19,20.55,20.76,21.0,20.39,2677371,55582221.96
2025-03-20,20.78,21.13,21.29,20.6,2780026,58741949.379999995
2025-03-21,21.0,20.6,21.04,20.51,2505260,51608356.0
2025-03-24,20.6,20.28,20.84,20.01,2093667,42459566.760000005
2025-03-25,20.28,20.66,20.97,20.17,2583542,53375977.72
2025-03-26,20.66,21.33,21.33,20.46,3872707,82604840.30999999
2025-03-27,21.33,21.36,21.57,20.9,4923089,105157181.03999999
2025-03-28,21.31,20.9,21.53,20.83,4031209,84252268.1
2025-03-31,20.65,21.51,21.51,20.53,4410153,94862391.03
2025-04-01,21.38,21.09,21.61,20.83,5338929,112598012.61
2025-04-02,20.98,20.97,21.36,20.71,2848670,59736609.9
2025-04-03,20.63,20.38,20.78,20.08,3143413,64062756.94
2025-04-07,18.4,18.34,19.08,18.34,2653600,48667024.0
2025-04-08,18.01,18.0,18.33,17.3,3320903,59776254.0
2025-04-09,17.8,17.91,18.78,17.01,3133986,56129689.26
2025-04-10,18.1,18.3,18.5,18.08,2401650,43950195.0
2025-04-11,18.08,18.36,18.55,18.08,1444755,26525701.8
2025-04-14,18.53,18.62,18.71,18.41,1446249,26929156.380000003
2025-04-15,18.54,18.81,18.81,18.41,1167270,21956348.7
2025-04-16,18.82,18.77,18.85,18.44,1223461,22964362.97
2025-04-17,18.68,18.84,19.11,18.59,1346014,25358903.76
2025-04-18,18.77,18.75,18.99,18.63,830500,15571875.0
2025-04-21,18.88,18.95,18.95,18.65,1100100,20846895.0
2025-04-22,19.0,19.33,19.52,18.95,1678464,32444709.119999997
2025-04-23,19.24,19.83,19.93,19.24,1888800,37454904.0
2025-04-24,19.8,19.71,20.05,19.65,1527928,30115460.880000003
2025-04-25,19.84,19.81,19.88,19.69,1139534,22574168.54
2025-04-28,19.82,19.79,19.94,19.54,1430700,28313553.0
2025-04-29,19.72,19.75,20.0,19.72,1013400,20014650.0
2025-04-30,19.82,19.93,20.08,19.82,1419930,28299204.9
2025-05-06,20.16,20.1,20.21,19.95,1648225,33129322.500000004
2025-05-07,20.17,20.39,20.48,20.15,2546726,51927743.14
2025-05-08,20.5,20.38,20.56,20.19,1429600,29135248.0
2025-05-09,20.27,20.45,20.5,20.27,1243500,25429575.0
2025-05-12,20.57,20.83,21.48,20.45,2768515,57668167.449999996
2025-05-13,21.0,20.67,21.0,20.63,1657429,34259057.43
2025-05-14,20.67,20.54,20.98,20.41,1291921,26536057.34
2025-05-15,20.55,20.65,20.67,20.39,1256474,25946188.099999998
2025-05-16,20.02,20.07,20.14,19.89,1329423,26681519.61
2025-05-19,20.05,20.0,20.15,19.78,1307742,26154840.0
2025-05-20,20.05,20.11,20.19,19.93,1141584,22957254.24
2025-05-21,20.09,19.84,20.2,19.84,1050000,20832000.0
2025-05-22,19.94,19.83,20.1,19.78,1052551,20872086.33
2025-05-23,19.9,19.78,20.0,19.66,911205,18023634.900000002
2025-05-26,19.78,19.74,19.87,19.61,717500,14163449.999999998
2025-05-27,19.74,19.81,19.91,19.64,689732,13663590.92
2025-05-28,19.9,19.62,19.97,19.61,723100,14187222.0
2025-05-29,19.78,19.64,19.83,19.56,1017072,19975294.080000002
2025-05-30,19.64,19.31,19.64,19.28,979343,18911113.33
2025-06-03,19.29,19.26,19.49,19.12,1845559,35545466.34
2025-06-04,19.38,19.26,19.44,19.23,1085200,20900952.0
2025-06-05,19.25,19.44,19.45,19.1,1227882,23870026.080000002
2025-06-06,19.4,19.25,19.45,18.91,1901000,36594250.0
2025-06-09,19.24,19.33,19.42,19.17,1617394,31264226.019999996
2025-06-10,19.4,19.1,19.4,19.0,1584600,30265860.000000004
2025-06-11,19.05,19.47,19.53,19.05,1333335,25960032.45
2025-06-12,19.36,19.53,19.56,19.28,1160100,22656753.0
2025-06-13,19.53,19.41,19.61,19.18,2422642,47023481.22
2025-06-16,19.31,19.71,20.04,19.02,2429476,47884971.96
2025-06-17,19.85,19.3,19.85,19.24,1997999,38561380.7
2025-06-18,19.26,19.16,19.32,19.07,954791,18293795.56
2025-06-19,19.12,19.41,19.49,18.95,1786906,34683845.46
2025-06-20,19.29,19.17,19.54,19.1,1298200,24886494.000000004
2025-06-23,18.99,19.51,19.6,18.99,1759882,34335297.82
2025-06-24,19.47,19.98,20.08,19.46,2424011,48431739.78
2025-06-25,19.98,20.08,20.16,19.89,1381193,27734355.439999998
2025-06-26,20.07,19.9,20.17,19.87,1375859,27379594.099999998
2025-06-27,19.97,20.3,20.47,19.77,3031796,61545458.800000004
2025-06-30,20.3,19.99,20.37,19.94,2807969,56131300.309999995
2025-07-01,19.91,20.24,20.35,19.85,2628213,53195031.12
2025-07-02,20.24,20.11,20.32,20.0,1270500,25549755.0
2025-07-03,20.14,20.18,20.35,20.11,1461000,29482980.0
2025-07-04,20.14,19.94,20.2,19.88,1263400,25192196.0
2025-07-07,20.0,20.08,20.11,19.83,976441,19606935.279999997
2025-07-08,20.03,20.21,20.25,20.03,1264547,25556494.87
2025-07-09,20.18,20.27,20.46,20.12,1935610,39234814.699999996
2025-07-10,20.25,20.16,20.29,20.04,1295025,26107704.0
2025-07-11,20.16,20.26,20.34,20.08,1387152,28103699.520000003
2025-07-14,20.26,20.74,20.86,20.26,2423703,50267600.22
2025-07-15,20.66,21.07,21.4,20.6,4283230,90247656.1
2025-07-16,21.07,21.08,21.47,20.99,3207024,67604065.92
2025-07-17,21.08,20.92,21.21,20.86,1926534,40303091.28
2025-07-18,21.0,21.53,21.85,20.94,4103173,88341314.69
2025-07-21,21.55,22.15,22.35,21.35,6945805,153849580.75
2025-07-22,22.15,21.49,22.19,21.4,4711299,101245815.50999999
2025-07-23,21.49,21.42,21.87,21.32,2572535,55103699.7
2025-07-24,21.37,21.37,21.42,21.23,2192403,46851652.11
2025-07-25,21.29,21.39,21.5,21.29,1567400,33526686.0
2025-07-28,21.3,21.41,21.58,21.27,1907600,40841716.0
2025-07-29,21.44,21.39,21.64,21.26,1596000,34138440.0
2025-07-30,21.38,21.28,21.53,21.15,1722900,36663312.0
2025-07-31,21.2,20.99,21.4,20.91,1546993,32471383.069999997
2025-08-01,20.95,21.24,21.28,20.66,1726809,36677423.16
2025-08-04,21.18,21.83,21.9,21.0,2717467,59322304.60999999
2025-08-05,21.69,22.22,22.3,21.69,3058301,67955448.22
2025-08-06,22.25,22.48,22.69,22.0,3324655,74738244.4
2025-08-07,22.46,22.14,22.46,22.1,1881405,41654306.7
2025-08-08,22.07,22.08,22.33,22.01,1874918,41398189.44
2025-08-11,22.1,23.68,23.89,22.0,7209089,170711227.52
2025-08-12,23.66,24.75,25.5,23.66,11535103,285493799.25
2025-08-13,24.72,24.43,24.86,24.3,4949959,120927498.37
2025-08-14,24.42,23.71,24.7,23.61,4320469,102438319.99000001
2025-08-15,23.63,23.67,23.95,23.61,2900053,68644254.51
2025-08-18,23.67,23.55,23.81,23.41,3670586,86442300.3
2025-08-19,23.89,24.61,25.58,23.46,8680485,213626735.85
2025-08-20,24.61,25.0,25.5,24.1,6298600,157465000.0
2025-08-21,24.9,24.76,25.45,24.58,4609977,114143030.52000001
2025-08-22,24.86,24.47,24.86,24.33,2832726,69316805.22
