日期,开盘,收盘,最高,最低,成交量,成交额
2025-01-24,57.93,58.17,60.8,57.18,1244900,72415833.0
2025-01-27,57.74,58.8,64.49,57.1,1615300,94979640.0
2025-02-05,58.83,53.71,58.83,53.67,1971000,105862410.0
2025-02-06,53.8,56.21,57.0,52.69,1597835,89814305.35
2025-02-07,56.36,53.78,56.36,53.01,2338800,125780664.0
2025-02-10,56.86,60.61,64.5,56.69,4165051,252443741.10999998
2025-02-11,63.89,63.71,67.5,59.1,4645245,295948558.95
2025-02-12,60.9,60.88,62.5,59.6,3358682,204476560.16
2025-02-13,59.55,59.8,60.87,58.11,2353099,140715320.2
2025-02-14,57.78,60.4,61.58,57.78,2053280,124018112.0
2025-02-17,59.8,58.3,60.37,58.0,1677100,97774930.0
2025-02-18,56.59,55.42,58.93,55.06,1436619,79617424.98
2025-02-19,56.6,58.3,60.91,56.6,2018619,117685487.69999999
2025-02-20,58.02,69.96,69.96,56.78,6571780,459761728.79999995
2025-02-21,73.5,76.0,81.88,66.48,8614863,654729588.0
2025-02-24,70.68,88.01,91.2,68.03,8340865,734079528.6500001
2025-02-25,80.76,80.07,85.76,78.9,4790828,383601597.96
2025-02-26,79.38,77.03,82.99,77.0,4471399,344431864.97
2025-02-27,77.7,75.07,77.7,71.76,3746868,281277380.76
2025-02-28,74.7,77.5,82.49,74.1,5749841,445612677.5
2025-03-03,79.5,85.76,89.2,77.54,5999940,514554854.40000004
2025-03-04,81.81,83.98,87.44,80.56,4226547,354945417.06
2025-03-05,83.0,82.6,84.57,78.51,2919600,241158959.99999997
2025-03-06,82.8,91.44,94.0,82.64,5111800,467422992.0
2025-03-07,86.6,86.66,90.8,86.02,3379125,292834972.5
2025-03-10,85.5,82.5,85.5,80.9,2770527,228568477.5
2025-03-11,80.8,80.98,81.56,78.49,2395000,193947100.0
2025-03-12,80.91,79.0,81.49,78.25,2620700,207035300.0
2025-03-13,78.21,74.65,78.88,73.57,2655500,198233075.00000003
2025-03-14,73.89,81.46,82.0,73.89,3753300,305743818.0
2025-03-17,80.44,81.3,86.65,79.0,2256800,183477840.0
2025-03-18,82.5,84.44,88.0,82.0,3088700,260809828.0
2025-03-19,86.12,97.95,101.33,86.12,7708805,755077449.75
2025-03-20,93.04,91.01,100.67,91.01,5428000,494002280.0
2025-03-21,91.93,85.9,94.99,85.61,4505300,387005270.0
2025-03-24,86.11,80.15,87.87,77.2,4801200,384816180.0
2025-03-25,80.6,78.49,82.55,77.8,3041800,238750881.99999997
2025-03-26,77.71,80.0,81.3,77.41,2878100,230248000.0
2025-03-27,80.36,77.69,81.2,77.57,2683500,208481115.0
2025-03-28,77.26,75.56,78.8,74.76,1997000,150893320.0
2025-03-31,74.51,78.63,78.87,72.12,2693100,211758453.0
2025-04-01,79.0,86.4,90.0,78.0,5026400,434280960.0
2025-04-02,87.69,84.81,90.33,83.8,3378000,286488180.0
2025-04-03,83.8,80.73,84.6,79.35,2597500,209696175.0
2025-04-07,69.2,64.58,74.0,64.58,2959900,191150342.0
2025-04-08,64.22,65.04,67.39,60.2,2752700,179035608.00000003
2025-04-09,62.68,69.66,71.18,58.58,3121600,217450656.0
2025-04-10,69.99,71.44,75.06,69.99,2582177,184470724.88
2025-04-11,71.6,71.0,72.72,70.22,1662900,118065900.0
2025-04-14,72.5,71.08,72.8,70.02,1988200,141321256.0
2025-04-15,70.37,70.28,71.43,69.4,965085,67826173.8
2025-04-16,70.0,66.79,70.0,65.25,1727206,115360088.74000001
2025-04-17,66.75,64.55,66.97,64.5,2068700,133534585.0
2025-04-18,64.0,63.86,65.78,63.27,1134000,72417240.0
2025-04-21,63.87,65.46,67.44,62.68,1912400,125185703.99999999
2025-04-22,65.3,62.9,65.45,62.58,1251985,78749856.5
2025-04-23,63.66,65.0,66.11,63.4,2084600,135499000.0
2025-04-24,64.8,61.72,64.8,61.34,2105400,129945288.0
2025-04-25,62.0,61.52,63.63,61.21,1413900,86983128.0
2025-04-28,61.52,64.08,65.5,61.03,2411100,154503288.0
2025-04-29,63.76,63.9,66.21,63.63,2435672,155639440.79999998
2025-04-30,63.54,68.01,70.4,63.54,3966760,269779347.6
2025-05-06,69.38,75.0,78.0,66.06,6590260,494269500.0
2025-05-07,75.5,72.11,77.16,71.4,6910363,498306275.93
2025-05-08,71.75,70.03,72.98,69.49,5199960,364153198.8
2025-05-09,69.38,68.09,70.0,67.72,2703900,184108551.0
